	target	probes_filename	alpha	threshold	noise	accuracy	precision	recall	f1	TP	FP	TN	FN
3	192.33.4.12	North-Central_100	1	-1.0	0	0.1875	0.2	0.75	0.31578947368421056	3	12	0	1
1	192.33.4.12	North-Central_100	1	5.0	0	0.5	1.0	0.5	0.6666666666666666	2	0	0	2
9	192.33.4.12	North-Central_100	1	10.0	0	0.16666666666666666	0.2	0.5	0.28571428571428575	2	8	0	2
20	192.33.4.12	North-Central_100	1	20.0	0	0.14285714285714285	0.16666666666666666	0.5	0.25	2	10	0	2
0	192.33.4.12	North-Central_100	1	30.0	0	0.1875	0.2	0.75	0.31578947368421056	3	12	0	1
10	192.33.4.12	North-Central_1000	1	-1.0	0	0.1111111111111111	0.1111111111111111	1.0	0.19999999999999998	4	32	0	0
5	192.33.4.12	North-Central_1000	1	1.0	0	0.5	1.0	0.5	0.6666666666666666	2	0	0	2
4	192.33.4.12	North-Central_1000	1	5.0	0	0.3333333333333333	0.3333333333333333	1.0	0.5	4	8	0	0
14	192.33.4.12	North-Central_1000	1	10.0	0	0.15384615384615385	0.15384615384615385	1.0	0.2666666666666667	4	22	0	0
11	192.33.4.12	North-Central_1000	1	20.0	0	0.12121212121212122	0.12121212121212122	1.0	0.21621621621621626	4	29	0	0
15	192.33.4.12	North-Central_1000	1	30.0	0	0.11428571428571428	0.11428571428571428	1.0	0.20512820512820512	4	31	0	0
8	192.33.4.12	North-Central_300	1	-1.0	0	0.1111111111111111	0.11538461538461539	0.75	0.19999999999999998	3	23	0	1
2	192.33.4.12	North-Central_300	1	1.0	0	0.5	1.0	0.5	0.6666666666666666	2	0	0	2
22	192.33.4.12	North-Central_300	1	5.0	0	0.42857142857142855	0.5	0.75	0.6	3	3	0	1
21	192.33.4.12	North-Central_300	1	10.0	0	0.17647058823529413	0.1875	0.75	0.3	3	13	0	1
13	192.33.4.12	North-Central_300	1	20.0	0	0.13043478260869565	0.13636363636363635	0.75	0.23076923076923075	3	19	0	1
19	192.33.4.12	North-Central_300	1	30.0	0	0.12	0.125	0.75	0.21428571428571427	3	21	0	1
7	192.33.4.12	North-Central_500	1	-1.0	0	0.14285714285714285	0.14285714285714285	1.0	0.25	4	24	0	0
18	192.33.4.12	North-Central_500	1	1.0	0	0.75	1.0	0.75	0.8571428571428571	3	0	0	1
12	192.33.4.12	North-Central_500	1	5.0	0	0.4444444444444444	0.4444444444444444	1.0	0.6153846153846153	4	5	0	0
17	192.33.4.12	North-Central_500	1	10.0	0	0.2222222222222222	0.2222222222222222	1.0	0.3636363636363636	4	14	0	0
6	192.33.4.12	North-Central_500	1	20.0	0	0.17391304347826086	0.17391304347826086	1.0	0.29629629629629634	4	19	0	0
16	192.33.4.12	North-Central_500	1	30.0	0	0.14814814814814814	0.14814814814814814	1.0	0.25806451612903225	4	23	0	0
