	target	probes_filename	alpha	threshold	noise	accuracy	precision	recall	f1	TP	FP	TN	FN
20	192.33.4.12	North-Central-section_1	0.0	-1	0	0.18181818181818182	0.2222222222222222	0.5	0.30769230769230765	2	7	0	2
24	192.33.4.12	North-Central-section_1	0.1	-1	0	0.3	0.3333333333333333	0.75	0.46153846153846156	3	6	0	1
11	192.33.4.12	North-Central-section_1	0.2	-1	0	0.3	0.3333333333333333	0.75	0.46153846153846156	3	6	0	1
5	192.33.4.12	North-Central-section_1	0.3	-1	0	0.3333333333333333	0.375	0.75	0.5	3	5	0	1
15	192.33.4.12	North-Central-section_1	0.4	-1	0	0.5	0.5	1.0	0.6666666666666666	4	4	0	0
4	192.33.4.12	North-Central-section_1	0.5	-1	0	0.5	0.5	1.0	0.6666666666666666	4	4	0	0
13	192.33.4.12	North-Central-section_1	0.6	-1	0	0.5	0.5	1.0	0.6666666666666666	4	4	0	0
23	192.33.4.12	North-Central-section_1	0.7	-1	0	0.5	0.5	1.0	0.6666666666666666	4	4	0	0
12	192.33.4.12	North-Central-section_1	0.8	-1	0	0.5	0.5	1.0	0.6666666666666666	4	4	0	0
16	192.33.4.12	North-Central-section_1	0.9	-1	0	0.5	0.5	1.0	0.6666666666666666	4	4	0	0
7	192.33.4.12	North-Central-section_1	1.0	-1	0	0.5	0.5	1.0	0.6666666666666666	4	4	0	0
10	192.33.4.12	North-Central-section_1.5	0.0	-1	0	0.2222222222222222	0.2857142857142857	0.5	0.36363636363636365	2	5	0	2
6	192.33.4.12	North-Central-section_1.5	0.1	-1	0	0.375	0.42857142857142855	0.75	0.5454545454545454	3	4	0	1
26	192.33.4.12	North-Central-section_1.5	0.2	-1	0	0.375	0.42857142857142855	0.75	0.5454545454545454	3	4	0	1
27	192.33.4.12	North-Central-section_1.5	0.3	-1	0	0.375	0.42857142857142855	0.75	0.5454545454545454	3	4	0	1
22	192.33.4.12	North-Central-section_1.5	0.4	-1	0	0.375	0.42857142857142855	0.75	0.5454545454545454	3	4	0	1
30	192.33.4.12	North-Central-section_1.5	0.5	-1	0	0.375	0.42857142857142855	0.75	0.5454545454545454	3	4	0	1
28	192.33.4.12	North-Central-section_1.5	0.6	-1	0	0.375	0.42857142857142855	0.75	0.5454545454545454	3	4	0	1
19	192.33.4.12	North-Central-section_1.5	0.7	-1	0	0.375	0.42857142857142855	0.75	0.5454545454545454	3	4	0	1
1	192.33.4.12	North-Central-section_1.5	0.8	-1	0	0.375	0.42857142857142855	0.75	0.5454545454545454	3	4	0	1
29	192.33.4.12	North-Central-section_1.5	0.9	-1	0	0.375	0.42857142857142855	0.75	0.5454545454545454	3	4	0	1
18	192.33.4.12	North-Central-section_1.5	1.0	-1	0	0.375	0.42857142857142855	0.75	0.5454545454545454	3	4	0	1
9	192.33.4.12	North-Central-section_2	0.0	-1	0	0.08333333333333333	0.1111111111111111	0.25	0.15384615384615383	1	8	0	3
32	192.33.4.12	North-Central-section_2	0.1	-1	0	0.1111111111111111	0.16666666666666666	0.25	0.2	1	5	0	3
25	192.33.4.12	North-Central-section_2	0.2	-1	0	0.25	0.3333333333333333	0.5	0.4	2	4	0	2
31	192.33.4.12	North-Central-section_2	0.3	-1	0	0.25	0.3333333333333333	0.5	0.4	2	4	0	2
8	192.33.4.12	North-Central-section_2	0.4	-1	0	0.5	0.6	0.75	0.6666666666666665	3	2	0	1
14	192.33.4.12	North-Central-section_2	0.5	-1	0	0.5	0.6	0.75	0.6666666666666665	3	2	0	1
17	192.33.4.12	North-Central-section_2	0.6	-1	0	0.5	0.6	0.75	0.6666666666666665	3	2	0	1
21	192.33.4.12	North-Central-section_2	0.7	-1	0	0.5	0.6	0.75	0.6666666666666665	3	2	0	1
0	192.33.4.12	North-Central-section_2	0.8	-1	0	0.5	0.6	0.75	0.6666666666666665	3	2	0	1
2	192.33.4.12	North-Central-section_2	0.9	-1	0	0.5	0.6	0.75	0.6666666666666665	3	2	0	1
3	192.33.4.12	North-Central-section_2	1.0	-1	0	0.5	0.6	0.75	0.6666666666666665	3	2	0	1
