	target	probes_filename	alpha	threshold	noise	accuracy	precision	recall	f1	TP	FP	TN	FN
14	198.97.190.53	North-Central_100	1	-1.0	0	0.0625	0.06666666666666667	0.5	0.11764705882352941	1	14	0	1
12	198.97.190.53	North-Central_100	1	5.0	0	0.25	0.3333333333333333	0.5	0.4	1	2	0	1
4	198.97.190.53	North-Central_100	1	10.0	0	0.1111111111111111	0.125	0.5	0.2	1	7	0	1
5	198.97.190.53	North-Central_100	1	20.0	0	0.09090909090909091	0.1	0.5	0.16666666666666669	1	9	0	1
15	198.97.190.53	North-Central_100	1	30.0	0	0.07692307692307693	0.08333333333333333	0.5	0.14285714285714285	1	11	0	1
21	198.97.190.53	North-Central_1000	1	-1.0	0	0.09090909090909091	0.09090909090909091	1.0	0.16666666666666669	2	20	0	0
18	198.97.190.53	North-Central_1000	1	1.0	0	1.0	1.0	1.0	1.0	2	0	0	0
13	198.97.190.53	North-Central_1000	1	5.0	0	0.2	0.2	1.0	0.33333333333333337	2	8	0	0
10	198.97.190.53	North-Central_1000	1	10.0	0	0.125	0.125	1.0	0.2222222222222222	2	14	0	0
9	198.97.190.53	North-Central_1000	1	20.0	0	0.1	0.1	1.0	0.18181818181818182	2	18	0	0
8	198.97.190.53	North-Central_1000	1	30.0	0	0.08695652173913043	0.08695652173913043	1.0	0.16	2	21	0	0
16	198.97.190.53	North-Central_300	1	-1.0	0	0.1111111111111111	0.1111111111111111	1.0	0.19999999999999998	2	16	0	0
2	198.97.190.53	North-Central_300	1	5.0	0	0.4	0.4	1.0	0.5714285714285715	2	3	0	0
19	198.97.190.53	North-Central_300	1	10.0	0	0.2	0.2	1.0	0.33333333333333337	2	8	0	0
0	198.97.190.53	North-Central_300	1	20.0	0	0.15384615384615385	0.15384615384615385	1.0	0.2666666666666667	2	11	0	0
6	198.97.190.53	North-Central_300	1	30.0	0	0.125	0.125	1.0	0.2222222222222222	2	14	0	0
7	198.97.190.53	North-Central_500	1	-1.0	0	0.08333333333333333	0.08333333333333333	1.0	0.15384615384615385	2	22	0	0
3	198.97.190.53	North-Central_500	1	1.0	0	1.0	1.0	1.0	1.0	2	0	0	0
20	198.97.190.53	North-Central_500	1	5.0	0	0.25	0.25	1.0	0.4	2	6	0	0
1	198.97.190.53	North-Central_500	1	10.0	0	0.14285714285714285	0.14285714285714285	1.0	0.25	2	12	0	0
11	198.97.190.53	North-Central_500	1	20.0	0	0.10526315789473684	0.10526315789473684	1.0	0.1904761904761905	2	17	0	0
17	198.97.190.53	North-Central_500	1	30.0	0	0.1	0.1	1.0	0.18181818181818182	2	18	0	0
