	target	probes_filename	alpha	threshold	noise	accuracy	precision	recall	f1	TP	FP	TN	FN
30	198.41.0.4	North-Central-section_1	0.0	-1	0	0.14285714285714285	0.2	0.3333333333333333	0.25	2	8	0	4
1	198.41.0.4	North-Central-section_1	0.1	-1	0	0.23076923076923078	0.3	0.5	0.37499999999999994	3	7	0	3
23	198.41.0.4	North-Central-section_1	0.2	-1	0	0.13333333333333333	0.18181818181818182	0.3333333333333333	0.23529411764705885	2	9	0	4
16	198.41.0.4	North-Central-section_1	0.3	-1	0	0.21428571428571427	0.2727272727272727	0.5	0.3529411764705882	3	8	0	3
26	198.41.0.4	North-Central-section_1	0.4	-1	0	0.21428571428571427	0.2727272727272727	0.5	0.3529411764705882	3	8	0	3
27	198.41.0.4	North-Central-section_1	0.5	-1	0	0.3076923076923077	0.36363636363636365	0.6666666666666666	0.4705882352941177	4	7	0	2
25	198.41.0.4	North-Central-section_1	0.6	-1	0	0.3076923076923077	0.36363636363636365	0.6666666666666666	0.4705882352941177	4	7	0	2
21	198.41.0.4	North-Central-section_1	0.7	-1	0	0.3076923076923077	0.36363636363636365	0.6666666666666666	0.4705882352941177	4	7	0	2
15	198.41.0.4	North-Central-section_1	0.8	-1	0	0.3076923076923077	0.36363636363636365	0.6666666666666666	0.4705882352941177	4	7	0	2
12	198.41.0.4	North-Central-section_1	0.9	-1	0	0.3076923076923077	0.36363636363636365	0.6666666666666666	0.4705882352941177	4	7	0	2
28	198.41.0.4	North-Central-section_1	1.0	-1	0	0.3076923076923077	0.36363636363636365	0.6666666666666666	0.4705882352941177	4	7	0	2
20	198.41.0.4	North-Central-section_1.5	0.0	-1	0	0.07692307692307693	0.125	0.16666666666666666	0.14285714285714288	1	7	0	5
22	198.41.0.4	North-Central-section_1.5	0.1	-1	0	0.18181818181818182	0.2857142857142857	0.3333333333333333	0.30769230769230765	2	5	0	4
7	198.41.0.4	North-Central-section_1.5	0.2	-1	0	0.18181818181818182	0.2857142857142857	0.3333333333333333	0.30769230769230765	2	5	0	4
19	198.41.0.4	North-Central-section_1.5	0.3	-1	0	0.18181818181818182	0.2857142857142857	0.3333333333333333	0.30769230769230765	2	5	0	4
24	198.41.0.4	North-Central-section_1.5	0.4	-1	0	0.18181818181818182	0.2857142857142857	0.3333333333333333	0.30769230769230765	2	5	0	4
31	198.41.0.4	North-Central-section_1.5	0.5	-1	0	0.18181818181818182	0.2857142857142857	0.3333333333333333	0.30769230769230765	2	5	0	4
11	198.41.0.4	North-Central-section_1.5	0.6	-1	0	0.18181818181818182	0.2857142857142857	0.3333333333333333	0.30769230769230765	2	5	0	4
2	198.41.0.4	North-Central-section_1.5	0.7	-1	0	0.18181818181818182	0.2857142857142857	0.3333333333333333	0.30769230769230765	2	5	0	4
6	198.41.0.4	North-Central-section_1.5	0.8	-1	0	0.18181818181818182	0.2857142857142857	0.3333333333333333	0.30769230769230765	2	5	0	4
3	198.41.0.4	North-Central-section_1.5	0.9	-1	0	0.18181818181818182	0.2857142857142857	0.3333333333333333	0.30769230769230765	2	5	0	4
8	198.41.0.4	North-Central-section_1.5	1.0	-1	0	0.18181818181818182	0.2857142857142857	0.3333333333333333	0.30769230769230765	2	5	0	4
10	198.41.0.4	North-Central-section_2	0.0	-1	0	0.0625	0.09090909090909091	0.16666666666666666	0.11764705882352942	1	10	0	5
29	198.41.0.4	North-Central-section_2	0.1	-1	0	0.06666666666666667	0.1	0.16666666666666666	0.125	1	9	0	5
0	198.41.0.4	North-Central-section_2	0.2	-1	0	0.07142857142857142	0.1111111111111111	0.16666666666666666	0.13333333333333333	1	8	0	5
5	198.41.0.4	North-Central-section_2	0.3	-1	0	0.15384615384615385	0.2222222222222222	0.3333333333333333	0.26666666666666666	2	7	0	4
9	198.41.0.4	North-Central-section_2	0.4	-1	0	0.15384615384615385	0.2222222222222222	0.3333333333333333	0.26666666666666666	2	7	0	4
13	198.41.0.4	North-Central-section_2	0.5	-1	0	0.15384615384615385	0.2222222222222222	0.3333333333333333	0.26666666666666666	2	7	0	4
17	198.41.0.4	North-Central-section_2	0.6	-1	0	0.15384615384615385	0.2222222222222222	0.3333333333333333	0.26666666666666666	2	7	0	4
4	198.41.0.4	North-Central-section_2	0.7	-1	0	0.15384615384615385	0.2222222222222222	0.3333333333333333	0.26666666666666666	2	7	0	4
14	198.41.0.4	North-Central-section_2	0.8	-1	0	0.15384615384615385	0.2222222222222222	0.3333333333333333	0.26666666666666666	2	7	0	4
32	198.41.0.4	North-Central-section_2	0.9	-1	0	0.15384615384615385	0.2222222222222222	0.3333333333333333	0.26666666666666666	2	7	0	4
18	198.41.0.4	North-Central-section_2	1.0	-1	0	0.15384615384615385	0.2222222222222222	0.3333333333333333	0.26666666666666666	2	7	0	4
