	target	probes_filename	alpha	threshold	noise	accuracy	precision	recall	f1	TP	FP	TN	FN
9	192.33.4.12	North-Central-section_1	1	-1.0	0	0.11764705882352941	0.11764705882352941	1.0	0.21052631578947367	4	30	0	0
11	192.33.4.12	North-Central-section_1	1	5.0	0	0.8	0.8	1.0	0.888888888888889	4	1	0	0
1	192.33.4.12	North-Central-section_1	1	10.0	0	0.2	0.2	1.0	0.33333333333333337	4	16	0	0
2	192.33.4.12	North-Central-section_1	1	20.0	0	0.13333333333333333	0.13333333333333333	1.0	0.23529411764705882	4	26	0	0
7	192.33.4.12	North-Central-section_1	1	30.0	0	0.12903225806451613	0.12903225806451613	1.0	0.2285714285714286	4	27	0	0
14	192.33.4.12	North-Central-section_1.5	1	-1.0	0	0.07407407407407407	0.08	0.5	0.13793103448275865	2	23	0	2
4	192.33.4.12	North-Central-section_1.5	1	5.0	0	0.4	0.6666666666666666	0.5	0.5714285714285715	2	1	0	2
8	192.33.4.12	North-Central-section_1.5	1	10.0	0	0.18181818181818182	0.2222222222222222	0.5	0.30769230769230765	2	7	0	2
10	192.33.4.12	North-Central-section_1.5	1	20.0	0	0.09523809523809523	0.10526315789473684	0.5	0.17391304347826086	2	17	0	2
6	192.33.4.12	North-Central-section_1.5	1	30.0	0	0.08333333333333333	0.09090909090909091	0.5	0.15384615384615385	2	20	0	2
0	192.33.4.12	North-Central-section_2	1	-1.0	0	0.07692307692307693	0.08333333333333333	0.5	0.14285714285714285	2	22	0	2
12	192.33.4.12	North-Central-section_2	1	5.0	0	0.3333333333333333	0.5	0.5	0.5	2	2	0	2
3	192.33.4.12	North-Central-section_2	1	10.0	0	0.15384615384615385	0.18181818181818182	0.5	0.26666666666666666	2	9	0	2
5	192.33.4.12	North-Central-section_2	1	20.0	0	0.09090909090909091	0.1	0.5	0.16666666666666669	2	18	0	2
13	192.33.4.12	North-Central-section_2	1	30.0	0	0.08333333333333333	0.09090909090909091	0.5	0.15384615384615385	2	20	0	2
