	target	probes_filename	alpha	threshold	noise	accuracy	precision	recall	f1	TP	FP	TN	FN
3	192.33.4.12	North-Central_100	1	-1.0	0	0.3333333333333333	0.375	0.75	0.5	3	5	0	1
1	192.33.4.12	North-Central_100	1	5.0	0	0.5	1.0	0.5	0.6666666666666666	2	0	0	2
9	192.33.4.12	North-Central_100	1	10.0	0	0.375	0.42857142857142855	0.75	0.5454545454545454	3	4	0	1
20	192.33.4.12	North-Central_100	1	20.0	0	0.3333333333333333	0.375	0.75	0.5	3	5	0	1
0	192.33.4.12	North-Central_100	1	30.0	0	0.3333333333333333	0.375	0.75	0.5	3	5	0	1
10	192.33.4.12	North-Central_1000	1	-1.0	0	0.19047619047619047	0.19047619047619047	1.0	0.32	4	17	0	0
5	192.33.4.12	North-Central_1000	1	1.0	0	0.5	1.0	0.5	0.6666666666666666	2	0	0	2
4	192.33.4.12	North-Central_1000	1	5.0	0	0.4	0.4	1.0	0.5714285714285715	4	6	0	0
14	192.33.4.12	North-Central_1000	1	10.0	0	0.23529411764705882	0.23529411764705882	1.0	0.38095238095238093	4	13	0	0
11	192.33.4.12	North-Central_1000	1	20.0	0	0.21052631578947367	0.21052631578947367	1.0	0.34782608695652173	4	15	0	0
15	192.33.4.12	North-Central_1000	1	30.0	0	0.2	0.2	1.0	0.33333333333333337	4	16	0	0
8	192.33.4.12	North-Central_300	1	-1.0	0	0.17647058823529413	0.1875	0.75	0.3	3	13	0	1
2	192.33.4.12	North-Central_300	1	1.0	0	0.5	1.0	0.5	0.6666666666666666	2	0	0	2
22	192.33.4.12	North-Central_300	1	5.0	0	0.6	0.75	0.75	0.75	3	1	0	1
21	192.33.4.12	North-Central_300	1	10.0	0	0.25	0.2727272727272727	0.75	0.39999999999999997	3	8	0	1
13	192.33.4.12	North-Central_300	1	20.0	0	0.23076923076923078	0.25	0.75	0.375	3	9	0	1
19	192.33.4.12	North-Central_300	1	30.0	0	0.21428571428571427	0.23076923076923078	0.75	0.3529411764705882	3	10	0	1
7	192.33.4.12	North-Central_500	1	-1.0	0	0.26666666666666666	0.26666666666666666	1.0	0.4210526315789474	4	11	0	0
18	192.33.4.12	North-Central_500	1	1.0	0	0.75	1.0	0.75	0.8571428571428571	3	0	0	1
12	192.33.4.12	North-Central_500	1	5.0	0	0.5	0.5	1.0	0.6666666666666666	4	4	0	0
17	192.33.4.12	North-Central_500	1	10.0	0	0.3333333333333333	0.3333333333333333	1.0	0.5	4	8	0	0
6	192.33.4.12	North-Central_500	1	20.0	0	0.3076923076923077	0.3076923076923077	1.0	0.47058823529411764	4	9	0	0
16	192.33.4.12	North-Central_500	1	30.0	0	0.2857142857142857	0.2857142857142857	1.0	0.4444444444444445	4	10	0	0
