	target	probes_filename	alpha	threshold	noise	accuracy	precision	recall	f1	TP	FP	TN	FN
33	192.5.5.241	North-Central_100	0.0	-1	0	0.2318840579710145	0.5161290322580645	0.2962962962962963	0.3764705882352941	16	15	0	38
12	192.5.5.241	North-Central_100	0.1	-1	0	0.31746031746031744	0.6896551724137931	0.37037037037037035	0.48192771084337355	20	9	0	34
15	192.5.5.241	North-Central_100	0.2	-1	0	0.36065573770491804	0.7586206896551724	0.4074074074074074	0.5301204819277108	22	7	0	32
26	192.5.5.241	North-Central_100	0.3	-1	0	0.39655172413793105	0.8214285714285714	0.4339622641509434	0.5679012345679013	23	5	0	30
4	192.5.5.241	North-Central_100	0.4	-1	0	0.40350877192982454	0.8518518518518519	0.4339622641509434	0.5750000000000001	23	4	0	30
28	192.5.5.241	North-Central_100	0.5	-1	0	0.4107142857142857	0.8518518518518519	0.4423076923076923	0.5822784810126582	23	4	0	29
16	192.5.5.241	North-Central_100	0.6	-1	0	0.40350877192982454	0.8518518518518519	0.4339622641509434	0.5750000000000001	23	4	0	30
27	192.5.5.241	North-Central_100	0.7	-1	0	0.40350877192982454	0.8518518518518519	0.4339622641509434	0.5750000000000001	23	4	0	30
39	192.5.5.241	North-Central_100	0.8	-1	0	0.40350877192982454	0.8518518518518519	0.4339622641509434	0.5750000000000001	23	4	0	30
20	192.5.5.241	North-Central_100	0.9	-1	0	0.40350877192982454	0.8518518518518519	0.4339622641509434	0.5750000000000001	23	4	0	30
42	192.5.5.241	North-Central_100	1.0	-1	0	0.40350877192982454	0.8518518518518519	0.4339622641509434	0.5750000000000001	23	4	0	30
23	192.5.5.241	North-Central_1000	0.0	-1	0	0.38461538461538464	0.5454545454545454	0.5660377358490566	0.5555555555555556	30	25	0	23
13	192.5.5.241	North-Central_1000	0.1	-1	0	0.379746835443038	0.5357142857142857	0.5660377358490566	0.5504587155963302	30	26	0	23
34	192.5.5.241	North-Central_1000	0.2	-1	0	0.42105263157894735	0.5818181818181818	0.6037735849056604	0.5925925925925926	32	23	0	21
9	192.5.5.241	North-Central_1000	0.3	-1	0	0.44594594594594594	0.6111111111111112	0.6226415094339622	0.616822429906542	33	21	0	20
29	192.5.5.241	North-Central_1000	0.4	-1	0	0.4383561643835616	0.6153846153846154	0.6037735849056604	0.6095238095238096	32	20	0	21
22	192.5.5.241	North-Central_1000	0.5	-1	0	0.4383561643835616	0.6153846153846154	0.6037735849056604	0.6095238095238096	32	20	0	21
11	192.5.5.241	North-Central_1000	0.6	-1	0	0.4383561643835616	0.6153846153846154	0.6037735849056604	0.6095238095238096	32	20	0	21
36	192.5.5.241	North-Central_1000	0.7	-1	0	0.4383561643835616	0.6153846153846154	0.6037735849056604	0.6095238095238096	32	20	0	21
21	192.5.5.241	North-Central_1000	0.8	-1	0	0.4520547945205479	0.6226415094339622	0.6226415094339622	0.6226415094339622	33	20	0	20
19	192.5.5.241	North-Central_1000	0.9	-1	0	0.43243243243243246	0.6037735849056604	0.6037735849056604	0.6037735849056604	32	21	0	21
1	192.5.5.241	North-Central_1000	1.0	-1	0	0.42105263157894735	0.5818181818181818	0.6037735849056604	0.5925925925925926	32	23	0	21
7	192.5.5.241	North-Central_300	0.0	-1	0	0.3484848484848485	0.6388888888888888	0.4339622641509434	0.5168539325842696	23	13	0	30
43	192.5.5.241	North-Central_300	0.1	-1	0	0.36923076923076925	0.6666666666666666	0.4528301886792453	0.5393258426966292	24	12	0	29
3	192.5.5.241	North-Central_300	0.2	-1	0	0.375	0.6666666666666666	0.46153846153846156	0.5454545454545455	24	12	0	28
25	192.5.5.241	North-Central_300	0.3	-1	0	0.375	0.6666666666666666	0.46153846153846156	0.5454545454545455	24	12	0	28
8	192.5.5.241	North-Central_300	0.4	-1	0	0.3968253968253968	0.6944444444444444	0.4807692307692308	0.5681818181818181	25	11	0	27
2	192.5.5.241	North-Central_300	0.5	-1	0	0.41935483870967744	0.7222222222222222	0.5	0.5909090909090908	26	10	0	26
37	192.5.5.241	North-Central_300	0.6	-1	0	0.4426229508196721	0.75	0.5192307692307693	0.6136363636363638	27	9	0	25
41	192.5.5.241	North-Central_300	0.7	-1	0	0.4426229508196721	0.75	0.5192307692307693	0.6136363636363638	27	9	0	25
31	192.5.5.241	North-Central_300	0.8	-1	0	0.4426229508196721	0.75	0.5192307692307693	0.6136363636363638	27	9	0	25
0	192.5.5.241	North-Central_300	0.9	-1	0	0.4426229508196721	0.75	0.5192307692307693	0.6136363636363638	27	9	0	25
17	192.5.5.241	North-Central_300	1.0	-1	0	0.43548387096774194	0.7297297297297297	0.5192307692307693	0.6067415730337079	27	10	0	25
30	192.5.5.241	North-Central_500	0.0	-1	0	0.4383561643835616	0.6153846153846154	0.6037735849056604	0.6095238095238096	32	20	0	21
40	192.5.5.241	North-Central_500	0.1	-1	0	0.43243243243243246	0.6037735849056604	0.6037735849056604	0.6037735849056604	32	21	0	21
5	192.5.5.241	North-Central_500	0.2	-1	0	0.4583333333333333	0.6346153846153846	0.6226415094339622	0.6285714285714284	33	19	0	20
18	192.5.5.241	North-Central_500	0.3	-1	0	0.4788732394366197	0.6538461538461539	0.6415094339622641	0.6476190476190475	34	18	0	19
10	192.5.5.241	North-Central_500	0.4	-1	0	0.4647887323943662	0.6470588235294118	0.6226415094339622	0.6346153846153846	33	18	0	20
32	192.5.5.241	North-Central_500	0.5	-1	0	0.5	0.6938775510204082	0.6415094339622641	0.6666666666666666	34	15	0	19
38	192.5.5.241	North-Central_500	0.6	-1	0	0.5	0.6938775510204082	0.6415094339622641	0.6666666666666666	34	15	0	19
24	192.5.5.241	North-Central_500	0.7	-1	0	0.4852941176470588	0.6875	0.6226415094339622	0.6534653465346534	33	15	0	20
6	192.5.5.241	North-Central_500	0.8	-1	0	0.4852941176470588	0.6875	0.6226415094339622	0.6534653465346534	33	15	0	20
35	192.5.5.241	North-Central_500	0.9	-1	0	0.47058823529411764	0.6808510638297872	0.6037735849056604	0.64	32	15	0	21
14	192.5.5.241	North-Central_500	1.0	-1	0	0.45714285714285713	0.6530612244897959	0.6037735849056604	0.6274509803921567	32	17	0	21
