	target	probes_filename	alpha	threshold	noise	accuracy	precision	recall	f1	TP	FP	TN	FN
9	192.33.4.12	North-Central-section_1	1	-1.0	0	0.6	0.75	0.75	0.75	3	1	0	1
11	192.33.4.12	North-Central-section_1	1	5.0	0	0.6	0.75	0.75	0.75	3	1	0	1
1	192.33.4.12	North-Central-section_1	1	10.0	0	0.6	0.75	0.75	0.75	3	1	0	1
2	192.33.4.12	North-Central-section_1	1	20.0	0	0.6	0.75	0.75	0.75	3	1	0	1
7	192.33.4.12	North-Central-section_1	1	30.0	0	0.6	0.75	0.75	0.75	3	1	0	1
14	192.33.4.12	North-Central-section_1.5	1	-1.0	0	0.14285714285714285	0.25	0.25	0.25	1	3	0	3
4	192.33.4.12	North-Central-section_1.5	1	5.0	0	0.16666666666666666	0.3333333333333333	0.25	0.28571428571428575	1	2	0	3
8	192.33.4.12	North-Central-section_1.5	1	10.0	0	0.14285714285714285	0.25	0.25	0.25	1	3	0	3
10	192.33.4.12	North-Central-section_1.5	1	20.0	0	0.14285714285714285	0.25	0.25	0.25	1	3	0	3
6	192.33.4.12	North-Central-section_1.5	1	30.0	0	0.14285714285714285	0.25	0.25	0.25	1	3	0	3
0	192.33.4.12	North-Central-section_2	1	-1.0	0	0.3333333333333333	0.5	0.5	0.5	2	2	0	2
12	192.33.4.12	North-Central-section_2	1	5.0	0	0.3333333333333333	0.5	0.5	0.5	2	2	0	2
3	192.33.4.12	North-Central-section_2	1	10.0	0	0.3333333333333333	0.5	0.5	0.5	2	2	0	2
5	192.33.4.12	North-Central-section_2	1	20.0	0	0.3333333333333333	0.5	0.5	0.5	2	2	0	2
13	192.33.4.12	North-Central-section_2	1	30.0	0	0.3333333333333333	0.5	0.5	0.5	2	2	0	2
