	target	probes_filename	alpha	threshold	noise	accuracy	precision	recall	f1	TP	FP	TN	FN
6	192.58.128.30	North-Central-section_1	0.0	-1	0	0.43636363636363634	0.6	0.6153846153846154	0.6075949367088608	24	16	0	15
5	192.58.128.30	North-Central-section_1	0.1	-1	0	0.43636363636363634	0.6	0.6153846153846154	0.6075949367088608	24	16	0	15
17	192.58.128.30	North-Central-section_1	0.2	-1	0	0.45454545454545453	0.6097560975609756	0.6410256410256411	0.625	25	16	0	14
31	192.58.128.30	North-Central-section_1	0.3	-1	0	0.5	0.6666666666666666	0.6666666666666666	0.6666666666666666	26	13	0	13
26	192.58.128.30	North-Central-section_1	0.4	-1	0	0.49056603773584906	0.65	0.6666666666666666	0.6582278481012659	26	14	0	13
12	192.58.128.30	North-Central-section_1	0.5	-1	0	0.49056603773584906	0.65	0.6666666666666666	0.6582278481012659	26	14	0	13
27	192.58.128.30	North-Central-section_1	0.6	-1	0	0.49056603773584906	0.65	0.6666666666666666	0.6582278481012659	26	14	0	13
0	192.58.128.30	North-Central-section_1	0.7	-1	0	0.49056603773584906	0.65	0.6666666666666666	0.6582278481012659	26	14	0	13
9	192.58.128.30	North-Central-section_1	0.8	-1	0	0.49056603773584906	0.65	0.6666666666666666	0.6582278481012659	26	14	0	13
16	192.58.128.30	North-Central-section_1	0.9	-1	0	0.49056603773584906	0.65	0.6666666666666666	0.6582278481012659	26	14	0	13
19	192.58.128.30	North-Central-section_1	1.0	-1	0	0.49056603773584906	0.65	0.6666666666666666	0.6582278481012659	26	14	0	13
7	192.58.128.30	North-Central-section_1.5	0.0	-1	0	0.32	0.5925925925925926	0.41025641025641024	0.4848484848484849	16	11	0	23
2	192.58.128.30	North-Central-section_1.5	0.1	-1	0	0.34	0.6071428571428571	0.4358974358974359	0.5074626865671643	17	11	0	22
24	192.58.128.30	North-Central-section_1.5	0.2	-1	0	0.3673469387755102	0.6428571428571429	0.46153846153846156	0.537313432835821	18	10	0	21
14	192.58.128.30	North-Central-section_1.5	0.3	-1	0	0.3958333333333333	0.6785714285714286	0.48717948717948717	0.5671641791044776	19	9	0	20
29	192.58.128.30	North-Central-section_1.5	0.4	-1	0	0.425531914893617	0.7142857142857143	0.5128205128205128	0.5970149253731343	20	8	0	19
30	192.58.128.30	North-Central-section_1.5	0.5	-1	0	0.425531914893617	0.7142857142857143	0.5128205128205128	0.5970149253731343	20	8	0	19
22	192.58.128.30	North-Central-section_1.5	0.6	-1	0	0.4772727272727273	0.8076923076923077	0.5384615384615384	0.6461538461538461	21	5	0	18
20	192.58.128.30	North-Central-section_1.5	0.7	-1	0	0.4772727272727273	0.8076923076923077	0.5384615384615384	0.6461538461538461	21	5	0	18
32	192.58.128.30	North-Central-section_1.5	0.8	-1	0	0.4772727272727273	0.8076923076923077	0.5384615384615384	0.6461538461538461	21	5	0	18
11	192.58.128.30	North-Central-section_1.5	0.9	-1	0	0.4772727272727273	0.8076923076923077	0.5384615384615384	0.6461538461538461	21	5	0	18
10	192.58.128.30	North-Central-section_1.5	1.0	-1	0	0.4772727272727273	0.8076923076923077	0.5384615384615384	0.6461538461538461	21	5	0	18
15	192.58.128.30	North-Central-section_2	0.0	-1	0	0.24561403508771928	0.4375	0.358974358974359	0.39436619718309857	14	18	0	25
23	192.58.128.30	North-Central-section_2	0.1	-1	0	0.30357142857142855	0.5	0.4358974358974359	0.4657534246575343	17	17	0	22
25	192.58.128.30	North-Central-section_2	0.2	-1	0	0.3584905660377358	0.5757575757575758	0.48717948717948717	0.5277777777777778	19	14	0	20
4	192.58.128.30	North-Central-section_2	0.3	-1	0	0.38461538461538464	0.6060606060606061	0.5128205128205128	0.5555555555555556	20	13	0	19
13	192.58.128.30	North-Central-section_2	0.4	-1	0	0.44	0.6666666666666666	0.5641025641025641	0.611111111111111	22	11	0	17
1	192.58.128.30	North-Central-section_2	0.5	-1	0	0.44	0.6666666666666666	0.5641025641025641	0.611111111111111	22	11	0	17
8	192.58.128.30	North-Central-section_2	0.6	-1	0	0.44	0.6666666666666666	0.5641025641025641	0.611111111111111	22	11	0	17
21	192.58.128.30	North-Central-section_2	0.7	-1	0	0.44	0.6666666666666666	0.5641025641025641	0.611111111111111	22	11	0	17
18	192.58.128.30	North-Central-section_2	0.8	-1	0	0.44	0.6666666666666666	0.5641025641025641	0.611111111111111	22	11	0	17
28	192.58.128.30	North-Central-section_2	0.9	-1	0	0.44	0.6666666666666666	0.5641025641025641	0.611111111111111	22	11	0	17
3	192.58.128.30	North-Central-section_2	1.0	-1	0	0.43137254901960786	0.6470588235294118	0.5641025641025641	0.6027397260273972	22	12	0	17
