	target	probes_filename	alpha	threshold	noise	accuracy	precision	recall	f1	TP	FP	TN	FN
1	192.203.230.10	North-Central-section_1	1	-1.0	0	0.40816326530612246	0.5333333333333333	0.6349206349206349	0.5797101449275363	40	35	0	23
7	192.203.230.10	North-Central-section_1	1	1.0	0	0.13043478260869565	0.6428571428571429	0.140625	0.23076923076923078	9	5	0	55
11	192.203.230.10	North-Central-section_1	1	5.0	0	0.4875	0.6964285714285714	0.6190476190476191	0.6554621848739496	39	17	0	24
15	192.203.230.10	North-Central-section_1	1	10.0	0	0.42105263157894735	0.5555555555555556	0.6349206349206349	0.5925925925925926	40	32	0	23
14	192.203.230.10	North-Central-section_1	1	20.0	0	0.4166666666666667	0.547945205479452	0.6349206349206349	0.5882352941176471	40	33	0	23
5	192.203.230.10	North-Central-section_1	1	30.0	0	0.41237113402061853	0.5405405405405406	0.6349206349206349	0.5839416058394161	40	34	0	23
12	192.203.230.10	North-Central-section_1.5	1	-1.0	0	0.3695652173913043	0.5573770491803278	0.5230769230769231	0.5396825396825397	34	27	0	31
8	192.203.230.10	North-Central-section_1.5	1	1.0	0	0.08823529411764706	0.75	0.09090909090909091	0.16216216216216214	6	2	0	60
10	192.203.230.10	North-Central-section_1.5	1	5.0	0	0.3815789473684211	0.725	0.4461538461538462	0.5523809523809524	29	11	0	36
0	192.203.230.10	North-Central-section_1.5	1	10.0	0	0.38202247191011235	0.5862068965517241	0.5230769230769231	0.5528455284552846	34	24	0	31
9	192.203.230.10	North-Central-section_1.5	1	20.0	0	0.37777777777777777	0.576271186440678	0.5230769230769231	0.5483870967741935	34	25	0	31
3	192.203.230.10	North-Central-section_1.5	1	30.0	0	0.37362637362637363	0.5666666666666667	0.5230769230769231	0.5439999999999999	34	26	0	31
4	192.203.230.10	North-Central-section_2	1	-1.0	0	0.367816091954023	0.6037735849056604	0.48484848484848486	0.5378151260504203	32	21	0	34
16	192.203.230.10	North-Central-section_2	1	1.0	0	0.07462686567164178	0.8333333333333334	0.07575757575757576	0.1388888888888889	5	1	0	61
17	192.203.230.10	North-Central-section_2	1	5.0	0	0.3333333333333333	0.8	0.36363636363636365	0.5000000000000001	24	6	0	42
2	192.203.230.10	North-Central-section_2	1	10.0	0	0.36046511627906974	0.6078431372549019	0.4696969696969697	0.5299145299145299	31	20	0	35
6	192.203.230.10	North-Central-section_2	1	20.0	0	0.37209302325581395	0.6153846153846154	0.48484848484848486	0.5423728813559322	32	20	0	34
13	192.203.230.10	North-Central-section_2	1	30.0	0	0.37209302325581395	0.6153846153846154	0.48484848484848486	0.5423728813559322	32	20	0	34
