	target	probes_filename	alpha	threshold	noise	accuracy	precision	recall	f1	TP	FP	TN	FN
23	199.7.83.42	North-Central_100	0.0	-1	0	0.09302325581395349	0.2222222222222222	0.13793103448275862	0.1702127659574468	4	14	0	25
5	199.7.83.42	North-Central_100	0.1	-1	0	0.1891891891891892	0.4666666666666667	0.2413793103448276	0.3181818181818182	7	8	0	22
41	199.7.83.42	North-Central_100	0.2	-1	0	0.2222222222222222	0.5333333333333333	0.27586206896551724	0.36363636363636365	8	7	0	21
35	199.7.83.42	North-Central_100	0.3	-1	0	0.25	0.5625	0.3103448275862069	0.4	9	7	0	20
27	199.7.83.42	North-Central_100	0.4	-1	0	0.21621621621621623	0.5	0.27586206896551724	0.35555555555555557	8	8	0	21
28	199.7.83.42	North-Central_100	0.5	-1	0	0.21621621621621623	0.5	0.27586206896551724	0.35555555555555557	8	8	0	21
30	199.7.83.42	North-Central_100	0.6	-1	0	0.21621621621621623	0.5	0.27586206896551724	0.35555555555555557	8	8	0	21
32	199.7.83.42	North-Central_100	0.7	-1	0	0.21621621621621623	0.5	0.27586206896551724	0.35555555555555557	8	8	0	21
11	199.7.83.42	North-Central_100	0.8	-1	0	0.21621621621621623	0.5	0.27586206896551724	0.35555555555555557	8	8	0	21
3	199.7.83.42	North-Central_100	0.9	-1	0	0.21052631578947367	0.5	0.26666666666666666	0.3478260869565218	8	8	0	22
24	199.7.83.42	North-Central_100	1.0	-1	0	0.1794871794871795	0.4375	0.23333333333333334	0.3043478260869565	7	9	0	23
1	199.7.83.42	North-Central_1000	0.0	-1	0	0.3333333333333333	0.4358974358974359	0.5862068965517241	0.5	17	22	0	12
33	199.7.83.42	North-Central_1000	0.1	-1	0	0.375	0.47368421052631576	0.6428571428571429	0.5454545454545454	18	20	0	10
36	199.7.83.42	North-Central_1000	0.2	-1	0	0.3829787234042553	0.4864864864864865	0.6428571428571429	0.5538461538461539	18	19	0	10
22	199.7.83.42	North-Central_1000	0.3	-1	0	0.3469387755102041	0.4473684210526316	0.6071428571428571	0.5151515151515151	17	21	0	11
0	199.7.83.42	North-Central_1000	0.4	-1	0	0.3695652173913043	0.4857142857142857	0.6071428571428571	0.5396825396825397	17	18	0	11
13	199.7.83.42	North-Central_1000	0.5	-1	0	0.3695652173913043	0.4857142857142857	0.6071428571428571	0.5396825396825397	17	18	0	11
9	199.7.83.42	North-Central_1000	0.6	-1	0	0.3695652173913043	0.4857142857142857	0.6071428571428571	0.5396825396825397	17	18	0	11
19	199.7.83.42	North-Central_1000	0.7	-1	0	0.3695652173913043	0.4857142857142857	0.6071428571428571	0.5396825396825397	17	18	0	11
7	199.7.83.42	North-Central_1000	0.8	-1	0	0.37777777777777777	0.5	0.6071428571428571	0.5483870967741935	17	17	0	11
6	199.7.83.42	North-Central_1000	0.9	-1	0	0.37777777777777777	0.5	0.6071428571428571	0.5483870967741935	17	17	0	11
21	199.7.83.42	North-Central_1000	1.0	-1	0	0.37777777777777777	0.5	0.6071428571428571	0.5483870967741935	17	17	0	11
37	199.7.83.42	North-Central_300	0.0	-1	0	0.34146341463414637	0.5185185185185185	0.5	0.509090909090909	14	13	0	14
34	199.7.83.42	North-Central_300	0.1	-1	0	0.375	0.5769230769230769	0.5172413793103449	0.5454545454545454	15	11	0	14
18	199.7.83.42	North-Central_300	0.2	-1	0	0.375	0.5555555555555556	0.5357142857142857	0.5454545454545454	15	12	0	13
29	199.7.83.42	North-Central_300	0.3	-1	0	0.42105263157894735	0.6153846153846154	0.5714285714285714	0.5925925925925927	16	10	0	12
15	199.7.83.42	North-Central_300	0.4	-1	0	0.38461538461538464	0.6	0.5172413793103449	0.5555555555555556	15	10	0	14
12	199.7.83.42	North-Central_300	0.5	-1	0	0.38461538461538464	0.6	0.5172413793103449	0.5555555555555556	15	10	0	14
4	199.7.83.42	North-Central_300	0.6	-1	0	0.42105263157894735	0.64	0.5517241379310345	0.5925925925925927	16	9	0	13
31	199.7.83.42	North-Central_300	0.7	-1	0	0.42105263157894735	0.64	0.5517241379310345	0.5925925925925927	16	9	0	13
