	target	probes_filename	alpha	threshold	noise	accuracy	precision	recall	f1	TP	FP	TN	FN
24	192.58.128.30	North-Central_100	0.0	-1	0	0.2608695652173913	0.5714285714285714	0.32432432432432434	0.41379310344827586	12	9	0	25
32	192.58.128.30	North-Central_100	0.1	-1	0	0.20408163265306123	0.45454545454545453	0.2702702702702703	0.33898305084745767	10	12	0	27
13	192.58.128.30	North-Central_100	0.2	-1	0	0.2826086956521739	0.5909090909090909	0.35135135135135137	0.4406779661016949	13	9	0	24
15	192.58.128.30	North-Central_100	0.3	-1	0	0.2826086956521739	0.5909090909090909	0.35135135135135137	0.4406779661016949	13	9	0	24
38	192.58.128.30	North-Central_100	0.4	-1	0	0.3111111111111111	0.6363636363636364	0.3783783783783784	0.4745762711864407	14	8	0	23
22	192.58.128.30	North-Central_100	0.5	-1	0	0.3111111111111111	0.6363636363636364	0.3783783783783784	0.4745762711864407	14	8	0	23
17	192.58.128.30	North-Central_100	0.6	-1	0	0.3409090909090909	0.6818181818181818	0.40540540540540543	0.5084745762711864	15	7	0	22
28	192.58.128.30	North-Central_100	0.7	-1	0	0.3409090909090909	0.6818181818181818	0.40540540540540543	0.5084745762711864	15	7	0	22
5	192.58.128.30	North-Central_100	0.8	-1	0	0.3409090909090909	0.6818181818181818	0.40540540540540543	0.5084745762711864	15	7	0	22
29	192.58.128.30	North-Central_100	0.9	-1	0	0.3409090909090909	0.6818181818181818	0.40540540540540543	0.5084745762711864	15	7	0	22
39	192.58.128.30	North-Central_100	1.0	-1	0	0.3488372093023256	0.7142857142857143	0.40540540540540543	0.5172413793103449	15	6	0	22
43	192.58.128.30	North-Central_1000	0.0	-1	0	0.3561643835616438	0.4	0.7647058823529411	0.5252525252525253	26	39	0	8
0	192.58.128.30	North-Central_1000	0.1	-1	0	0.37681159420289856	0.4262295081967213	0.7647058823529411	0.5473684210526315	26	35	0	8
35	192.58.128.30	North-Central_1000	0.2	-1	0	0.4307692307692308	0.4745762711864407	0.8235294117647058	0.6021505376344086	28	31	0	6
2	192.58.128.30	North-Central_1000	0.3	-1	0	0.4444444444444444	0.49122807017543857	0.8235294117647058	0.6153846153846154	28	29	0	6
8	192.58.128.30	North-Central_1000	0.4	-1	0	0.46774193548387094	0.5087719298245614	0.8529411764705882	0.6373626373626374	29	28	0	5
3	192.58.128.30	North-Central_1000	0.5	-1	0	0.46774193548387094	0.5087719298245614	0.8529411764705882	0.6373626373626374	29	28	0	5
23	192.58.128.30	North-Central_1000	0.6	-1	0	0.47540983606557374	0.5178571428571429	0.8529411764705882	0.6444444444444445	29	27	0	5
14	192.58.128.30	North-Central_1000	0.7	-1	0	0.47540983606557374	0.5178571428571429	0.8529411764705882	0.6444444444444445	29	27	0	5
25	192.58.128.30	North-Central_1000	0.8	-1	0	0.47540983606557374	0.5178571428571429	0.8529411764705882	0.6444444444444445	29	27	0	5
27	192.58.128.30	North-Central_1000	0.9	-1	0	0.47540983606557374	0.5178571428571429	0.8529411764705882	0.6444444444444445	29	27	0	5
33	192.58.128.30	North-Central_1000	1.0	-1	0	0.47540983606557374	0.5178571428571429	0.8529411764705882	0.6444444444444445	29	27	0	5
30	192.58.128.30	North-Central_300	0.0	-1	0	0.2909090909090909	0.4444444444444444	0.45714285714285713	0.4507042253521127	16	20	0	19
4	192.58.128.30	North-Central_300	0.1	-1	0	0.33962264150943394	0.5	0.5142857142857142	0.5070422535211268	18	18	0	17
19	192.58.128.30	North-Central_300	0.2	-1	0	0.36538461538461536	0.5277777777777778	0.5428571428571428	0.5352112676056338	19	17	0	16
