	target	probes_filename	alpha	threshold	noise	accuracy	precision	recall	f1	TP	FP	TN	FN
37	192.33.4.12	North-Central_100	0.0	-1	0	0.14285714285714285	0.16666666666666666	0.5	0.25	2	10	0	2
31	192.33.4.12	North-Central_100	0.1	-1	0	0.25	0.2727272727272727	0.75	0.39999999999999997	3	8	0	1
2	192.33.4.12	North-Central_100	0.2	-1	0	0.25	0.2727272727272727	0.75	0.39999999999999997	3	8	0	1
3	192.33.4.12	North-Central_100	0.3	-1	0	0.25	0.2727272727272727	0.75	0.39999999999999997	3	8	0	1
42	192.33.4.12	North-Central_100	0.4	-1	0	0.25	0.2727272727272727	0.75	0.39999999999999997	3	8	0	1
11	192.33.4.12	North-Central_100	0.5	-1	0	0.3	0.3333333333333333	0.75	0.46153846153846156	3	6	0	1
10	192.33.4.12	North-Central_100	0.6	-1	0	0.3	0.3333333333333333	0.75	0.46153846153846156	3	6	0	1
40	192.33.4.12	North-Central_100	0.7	-1	0	0.3	0.3333333333333333	0.75	0.46153846153846156	3	6	0	1
8	192.33.4.12	North-Central_100	0.8	-1	0	0.3	0.3333333333333333	0.75	0.46153846153846156	3	6	0	1
12	192.33.4.12	North-Central_100	0.9	-1	0	0.3	0.3333333333333333	0.75	0.46153846153846156	3	6	0	1
18	192.33.4.12	North-Central_100	1.0	-1	0	0.3333333333333333	0.375	0.75	0.5	3	5	0	1
6	192.33.4.12	North-Central_1000	0.0	-1	0	0.17391304347826086	0.17391304347826086	1.0	0.29629629629629634	4	19	0	0
15	192.33.4.12	North-Central_1000	0.1	-1	0	0.14285714285714285	0.15	0.75	0.24999999999999997	3	17	0	1
30	192.33.4.12	North-Central_1000	0.2	-1	0	0.2	0.2	1.0	0.33333333333333337	4	16	0	0
26	192.33.4.12	North-Central_1000	0.3	-1	0	0.21052631578947367	0.21052631578947367	1.0	0.34782608695652173	4	15	0	0
23	192.33.4.12	North-Central_1000	0.4	-1	0	0.21052631578947367	0.21052631578947367	1.0	0.34782608695652173	4	15	0	0
20	192.33.4.12	North-Central_1000	0.5	-1	0	0.2222222222222222	0.2222222222222222	1.0	0.3636363636363636	4	14	0	0
41	192.33.4.12	North-Central_1000	0.6	-1	0	0.21052631578947367	0.21052631578947367	1.0	0.34782608695652173	4	15	0	0
29	192.33.4.12	North-Central_1000	0.7	-1	0	0.21052631578947367	0.21052631578947367	1.0	0.34782608695652173	4	15	0	0
21	192.33.4.12	North-Central_1000	0.8	-1	0	0.21052631578947367	0.21052631578947367	1.0	0.34782608695652173	4	15	0	0
32	192.33.4.12	North-Central_1000	0.9	-1	0	0.21052631578947367	0.21052631578947367	1.0	0.34782608695652173	4	15	0	0
35	192.33.4.12	North-Central_1000	1.0	-1	0	0.19047619047619047	0.19047619047619047	1.0	0.32	4	17	0	0
0	192.33.4.12	North-Central_300	0.0	-1	0	0.17647058823529413	0.1875	0.75	0.3	3	13	0	1
25	192.33.4.12	North-Central_300	0.1	-1	0	0.16666666666666666	0.17647058823529413	0.75	0.2857142857142857	3	14	0	1
24	192.33.4.12	North-Central_300	0.2	-1	0	0.16666666666666666	0.17647058823529413	0.75	0.2857142857142857	3	14	0	1
4	192.33.4.12	North-Central_300	0.3	-1	0	0.17647058823529413	0.1875	0.75	0.3	3	13	0	1
7	192.33.4.12	North-Central_300	0.4	-1	0	0.17647058823529413	0.1875	0.75	0.3	3	13	0	1
22	192.33.4.12	North-Central_300	0.5	-1	0	0.2	0.21428571428571427	0.75	0.3333333333333333	3	11	0	1
33	192.33.4.12	North-Central_300	0.6	-1	0	0.1875	0.2	0.75	0.31578947368421056	3	12	0	1
19	192.33.4.12	North-Central_300	0.7	-1	0	0.1875	0.2	0.75	0.31578947368421056	3	12	0	1
17	192.33.4.12	North-Central_300	0.8	-1	0	0.1875	0.2	0.75	0.31578947368421056	3	12	0	1
39	192.33.4.12	North-Central_300	0.9	-1	0	0.1875	0.2	0.75	0.31578947368421056	3	12	0	1
38	192.33.4.12	North-Central_300	1.0	-1	0	0.17647058823529413	0.1875	0.75	0.3	3	13	0	1
36	192.33.4.12	North-Central_500	0.0	-1	0	0.26666666666666666	0.26666666666666666	1.0	0.4210526315789474	4	11	0	0
13	192.33.4.12	North-Central_500	0.1	-1	0	0.3076923076923077	0.3076923076923077	1.0	0.47058823529411764	4	9	0	0
1	192.33.4.12	North-Central_500	0.2	-1	0	0.3076923076923077	0.3076923076923077	1.0	0.47058823529411764	4	9	0	0
43	192.33.4.12	North-Central_500	0.3	-1	0	0.26666666666666666	0.26666666666666666	1.0	0.4210526315789474	4	11	0	0
5	192.33.4.12	North-Central_500	0.4	-1	0	0.2857142857142857	0.2857142857142857	1.0	0.4444444444444445	4	10	0	0
28	192.33.4.12	North-Central_500	0.5	-1	0	0.2857142857142857	0.2857142857142857	1.0	0.4444444444444445	4	10	0	0
34	192.33.4.12	North-Central_500	0.6	-1	0	0.2857142857142857	0.2857142857142857	1.0	0.4444444444444445	4	10	0	0
16	192.33.4.12	North-Central_500	0.7	-1	0	0.2857142857142857	0.2857142857142857	1.0	0.4444444444444445	4	10	0	0
14	192.33.4.12	North-Central_500	0.8	-1	0	0.2857142857142857	0.2857142857142857	1.0	0.4444444444444445	4	10	0	0
9	192.33.4.12	North-Central_500	0.9	-1	0	0.2857142857142857	0.2857142857142857	1.0	0.4444444444444445	4	10	0	0
27	192.33.4.12	North-Central_500	1.0	-1	0	0.26666666666666666	0.26666666666666666	1.0	0.4210526315789474	4	11	0	0
