	target	probes_filename	alpha	threshold	noise	accuracy	precision	recall	f1	TP	FP	TN	FN
23	199.7.83.42	North-Central_100	0.0	-1	0	0.10526315789473684	0.3333333333333333	0.13333333333333333	0.19047619047619044	4	8	0	26
5	199.7.83.42	North-Central_100	0.1	-1	0	0.17647058823529413	0.6	0.2	0.3	6	4	0	24
41	199.7.83.42	North-Central_100	0.2	-1	0	0.17647058823529413	0.6	0.2	0.3	6	4	0	24
35	199.7.83.42	North-Central_100	0.3	-1	0	0.18181818181818182	0.6666666666666666	0.2	0.30769230769230765	6	3	0	24
27	199.7.83.42	North-Central_100	0.4	-1	0	0.18181818181818182	0.6666666666666666	0.2	0.30769230769230765	6	3	0	24
28	199.7.83.42	North-Central_100	0.5	-1	0	0.18181818181818182	0.6666666666666666	0.2	0.30769230769230765	6	3	0	24
30	199.7.83.42	North-Central_100	0.6	-1	0	0.18181818181818182	0.6666666666666666	0.2	0.30769230769230765	6	3	0	24
32	199.7.83.42	North-Central_100	0.7	-1	0	0.18181818181818182	0.6666666666666666	0.2	0.30769230769230765	6	3	0	24
11	199.7.83.42	North-Central_100	0.8	-1	0	0.18181818181818182	0.6666666666666666	0.2	0.30769230769230765	6	3	0	24
3	199.7.83.42	North-Central_100	0.9	-1	0	0.18181818181818182	0.6666666666666666	0.2	0.30769230769230765	6	3	0	24
24	199.7.83.42	North-Central_100	1.0	-1	0	0.18181818181818182	0.6666666666666666	0.2	0.30769230769230765	6	3	0	24
1	199.7.83.42	North-Central_1000	0.0	-1	0	0.32558139534883723	0.5	0.4827586206896552	0.49122807017543857	14	14	0	15
33	199.7.83.42	North-Central_1000	0.1	-1	0	0.38461538461538464	0.6	0.5172413793103449	0.5555555555555556	15	10	0	14
36	199.7.83.42	North-Central_1000	0.2	-1	0	0.39473684210526316	0.625	0.5172413793103449	0.5660377358490567	15	9	0	14
22	199.7.83.42	North-Central_1000	0.3	-1	0	0.39473684210526316	0.625	0.5172413793103449	0.5660377358490567	15	9	0	14
0	199.7.83.42	North-Central_1000	0.4	-1	0	0.39473684210526316	0.625	0.5172413793103449	0.5660377358490567	15	9	0	14
13	199.7.83.42	North-Central_1000	0.5	-1	0	0.39473684210526316	0.625	0.5172413793103449	0.5660377358490567	15	9	0	14
9	199.7.83.42	North-Central_1000	0.6	-1	0	0.39473684210526316	0.625	0.5172413793103449	0.5660377358490567	15	9	0	14
19	199.7.83.42	North-Central_1000	0.7	-1	0	0.39473684210526316	0.625	0.5172413793103449	0.5660377358490567	15	9	0	14
7	199.7.83.42	North-Central_1000	0.8	-1	0	0.39473684210526316	0.625	0.5172413793103449	0.5660377358490567	15	9	0	14
6	199.7.83.42	North-Central_1000	0.9	-1	0	0.39473684210526316	0.625	0.5172413793103449	0.5660377358490567	15	9	0	14
21	199.7.83.42	North-Central_1000	1.0	-1	0	0.39473684210526316	0.625	0.5172413793103449	0.5660377358490567	15	9	0	14
37	199.7.83.42	North-Central_300	0.0	-1	0	0.32432432432432434	0.6	0.41379310344827586	0.4897959183673469	12	8	0	17
34	199.7.83.42	North-Central_300	0.1	-1	0	0.37142857142857144	0.6842105263157895	0.4482758620689655	0.5416666666666666	13	6	0	16
18	199.7.83.42	North-Central_300	0.2	-1	0	0.37142857142857144	0.6842105263157895	0.4482758620689655	0.5416666666666666	13	6	0	16
29	199.7.83.42	North-Central_300	0.3	-1	0	0.37142857142857144	0.6842105263157895	0.4482758620689655	0.5416666666666666	13	6	0	16
15	199.7.83.42	North-Central_300	0.4	-1	0	0.37142857142857144	0.6842105263157895	0.4482758620689655	0.5416666666666666	13	6	0	16
12	199.7.83.42	North-Central_300	0.5	-1	0	0.37142857142857144	0.7222222222222222	0.43333333333333335	0.5416666666666666	13	5	0	17
4	199.7.83.42	North-Central_300	0.6	-1	0	0.37142857142857144	0.7222222222222222	0.43333333333333335	0.5416666666666666	13	5	0	17
31	199.7.83.42	North-Central_300	0.7	-1	0	0.37142857142857144	0.7222222222222222	0.43333333333333335	0.5416666666666666	13	5	0	17
14	199.7.83.42	North-Central_300	0.8	-1	0	0.37142857142857144	0.7222222222222222	0.43333333333333335	0.5416666666666666	13	5	0	17
42	199.7.83.42	North-Central_300	0.9	-1	0	0.37142857142857144	0.7222222222222222	0.43333333333333335	0.5416666666666666	13	5	0	17
2	199.7.83.42	North-Central_300	1.0	-1	0	0.37142857142857144	0.7222222222222222	0.43333333333333335	0.5416666666666666	13	5	0	17
17	199.7.83.42	North-Central_500	0.0	-1	0	0.3783783783783784	0.6086956521739131	0.5	0.5490196078431373	14	9	0	14
40	199.7.83.42	North-Central_500	0.1	-1	0	0.42857142857142855	0.6818181818181818	0.5357142857142857	0.6	15	7	0	13
10	199.7.83.42	North-Central_500	0.2	-1	0	0.45714285714285713	0.6956521739130435	0.5714285714285714	0.6274509803921569	16	7	0	12
39	199.7.83.42	North-Central_500	0.3	-1	0	0.45714285714285713	0.6956521739130435	0.5714285714285714	0.6274509803921569	16	7	0	12
38	199.7.83.42	North-Central_500	0.4	-1	0	0.45714285714285713	0.6956521739130435	0.5714285714285714	0.6274509803921569	16	7	0	12
8	199.7.83.42	North-Central_500	0.5	-1	0	0.4444444444444444	0.6956521739130435	0.5517241379310345	0.6153846153846154	16	7	0	13
43	199.7.83.42	North-Central_500	0.6	-1	0	0.4444444444444444	0.6956521739130435	0.5517241379310345	0.6153846153846154	16	7	0	13
20	199.7.83.42	North-Central_500	0.7	-1	0	0.4444444444444444	0.7272727272727273	0.5333333333333333	0.6153846153846153	16	6	0	14
16	199.7.83.42	North-Central_500	0.8	-1	0	0.4444444444444444	0.7272727272727273	0.5333333333333333	0.6153846153846153	16	6	0	14
25	199.7.83.42	North-Central_500	0.9	-1	0	0.4444444444444444	0.7272727272727273	0.5333333333333333	0.6153846153846153	16	6	0	14
26	199.7.83.42	North-Central_500	1.0	-1	0	0.4444444444444444	0.7272727272727273	0.5333333333333333	0.6153846153846153	16	6	0	14
