	target	probes_filename	alpha	threshold	noise	accuracy	precision	recall	f1	TP	FP	TN	FN
33	192.5.5.241	North-Central_100	0.0	-1	0	0.07692307692307693	0.3125	0.09259259259259259	0.14285714285714285	5	11	0	49
12	192.5.5.241	North-Central_100	0.1	-1	0	0.08064516129032258	0.38461538461538464	0.09259259259259259	0.14925373134328357	5	8	0	49
15	192.5.5.241	North-Central_100	0.2	-1	0	0.09836065573770492	0.46153846153846156	0.1111111111111111	0.17910447761194032	6	7	0	48
26	192.5.5.241	North-Central_100	0.3	-1	0	0.11666666666666667	0.5384615384615384	0.12962962962962962	0.208955223880597	7	6	0	47
4	192.5.5.241	North-Central_100	0.4	-1	0	0.15254237288135594	0.6428571428571429	0.16666666666666666	0.2647058823529412	9	5	0	45
28	192.5.5.241	North-Central_100	0.5	-1	0	0.23636363636363636	0.9285714285714286	0.24074074074074073	0.3823529411764706	13	1	0	41
16	192.5.5.241	North-Central_100	0.6	-1	0	0.23636363636363636	0.9285714285714286	0.24074074074074073	0.3823529411764706	13	1	0	41
27	192.5.5.241	North-Central_100	0.7	-1	0	0.23636363636363636	0.9285714285714286	0.24074074074074073	0.3823529411764706	13	1	0	41
39	192.5.5.241	North-Central_100	0.8	-1	0	0.23636363636363636	0.9285714285714286	0.24074074074074073	0.3823529411764706	13	1	0	41
20	192.5.5.241	North-Central_100	0.9	-1	0	0.23636363636363636	0.9285714285714286	0.24074074074074073	0.3823529411764706	13	1	0	41
42	192.5.5.241	North-Central_100	1.0	-1	0	0.23636363636363636	0.9285714285714286	0.24074074074074073	0.3823529411764706	13	1	0	41
23	192.5.5.241	North-Central_1000	0.0	-1	0	0.34375	0.6470588235294118	0.4230769230769231	0.5116279069767442	22	12	0	30
13	192.5.5.241	North-Central_1000	0.1	-1	0	0.3384615384615385	0.6470588235294118	0.41509433962264153	0.5057471264367817	22	12	0	31
34	192.5.5.241	North-Central_1000	0.2	-1	0	0.3384615384615385	0.6470588235294118	0.41509433962264153	0.5057471264367817	22	12	0	31
9	192.5.5.241	North-Central_1000	0.3	-1	0	0.4032258064516129	0.7352941176470589	0.4716981132075472	0.5747126436781609	25	9	0	28
29	192.5.5.241	North-Central_1000	0.4	-1	0	0.43333333333333335	0.7878787878787878	0.49056603773584906	0.6046511627906975	26	7	0	27
22	192.5.5.241	North-Central_1000	0.5	-1	0	0.4827586206896552	0.875	0.5185185185185185	0.6511627906976744	28	4	0	26
11	192.5.5.241	North-Central_1000	0.6	-1	0	0.5087719298245614	0.90625	0.5370370370370371	0.6744186046511628	29	3	0	25
36	192.5.5.241	North-Central_1000	0.7	-1	0	0.5357142857142857	0.9375	0.5555555555555556	0.6976744186046512	30	2	0	24
21	192.5.5.241	North-Central_1000	0.8	-1	0	0.5263157894736842	0.9090909090909091	0.5555555555555556	0.6896551724137931	30	3	0	24
19	192.5.5.241	North-Central_1000	0.9	-1	0	0.5263157894736842	0.9090909090909091	0.5555555555555556	0.6896551724137931	30	3	0	24
1	192.5.5.241	North-Central_1000	1.0	-1	0	0.5357142857142857	0.9375	0.5555555555555556	0.6976744186046512	30	2	0	24
7	192.5.5.241	North-Central_300	0.0	-1	0	0.2222222222222222	0.5833333333333334	0.2641509433962264	0.36363636363636365	14	10	0	39
43	192.5.5.241	North-Central_300	0.1	-1	0	0.2222222222222222	0.5833333333333334	0.2641509433962264	0.36363636363636365	14	10	0	39
3	192.5.5.241	North-Central_300	0.2	-1	0	0.2222222222222222	0.5833333333333334	0.2641509433962264	0.36363636363636365	14	10	0	39
25	192.5.5.241	North-Central_300	0.3	-1	0	0.2222222222222222	0.5833333333333334	0.2641509433962264	0.36363636363636365	14	10	0	39
8	192.5.5.241	North-Central_300	0.4	-1	0	0.3103448275862069	0.782608695652174	0.33962264150943394	0.47368421052631576	18	5	0	35
2	192.5.5.241	North-Central_300	0.5	-1	0	0.35714285714285715	0.8695652173913043	0.37735849056603776	0.5263157894736843	20	3	0	33
37	192.5.5.241	North-Central_300	0.6	-1	0	0.35714285714285715	0.8695652173913043	0.37735849056603776	0.5263157894736843	20	3	0	33
