	target	probes_filename	alpha	threshold	noise	accuracy	precision	recall	f1	TP	FP	TN	FN
18	104.16.123.96	Europe_countries_10	1	-1.0	0	0.5882352941176471	0.967741935483871	0.6	0.7407407407407407	30	1	0	20
0	104.16.123.96	Europe_countries_10	1	0.5	0	0.02	1.0	0.02	0.0392156862745098	1	0	0	49
13	104.16.123.96	Europe_countries_10	1	1.0	0	0.16	1.0	0.16	0.2758620689655173	8	0	0	42
14	104.16.123.96	Europe_countries_10	1	5.0	0	0.52	1.0	0.52	0.6842105263157895	26	0	0	24
8	104.16.123.96	Europe_countries_10	1	10.0	0	0.6	1.0	0.6	0.7499999999999999	30	0	0	20
2	104.16.123.96	Europe_countries_10	1	20.0	0	0.5882352941176471	0.967741935483871	0.6	0.7407407407407407	30	1	0	20
11	104.16.123.96	Europe_countries_10	1	30.0	0	0.5882352941176471	0.967741935483871	0.6	0.7407407407407407	30	1	0	20
4	104.16.123.96	Europe_countries_15	1	-1.0	0	0.6037735849056604	0.8888888888888888	0.6530612244897959	0.7529411764705882	32	4	0	17
19	104.16.123.96	Europe_countries_15	1	0.5	0	0.061224489795918366	1.0	0.061224489795918366	0.11538461538461538	3	0	0	46
5	104.16.123.96	Europe_countries_15	1	1.0	0	0.16	0.8888888888888888	0.16326530612244897	0.27586206896551724	8	1	0	41
6	104.16.123.96	Europe_countries_15	1	5.0	0	0.5098039215686274	0.9285714285714286	0.5306122448979592	0.6753246753246754	26	2	0	23
15	104.16.123.96	Europe_countries_15	1	10.0	0	0.6078431372549019	0.9393939393939394	0.6326530612244898	0.7560975609756098	31	2	0	18
7	104.16.123.96	Europe_countries_15	1	20.0	0	0.5849056603773585	0.8857142857142857	0.6326530612244898	0.7380952380952381	31	4	0	18
3	104.16.123.96	Europe_countries_15	1	30.0	0	0.6037735849056604	0.8888888888888888	0.6530612244897959	0.7529411764705882	32	4	0	17
16	104.16.123.96	Europe_countries_5	1	-1.0	0	0.4444444444444444	0.8888888888888888	0.47058823529411764	0.6153846153846153	24	3	0	27
12	104.16.123.96	Europe_countries_5	1	1.0	0	0.0784313725490196	1.0	0.0784313725490196	0.14545454545454545	4	0	0	47
17	104.16.123.96	Europe_countries_5	1	5.0	0	0.38461538461538464	0.9523809523809523	0.39215686274509803	0.5555555555555556	20	1	0	31
1	104.16.123.96	Europe_countries_5	1	10.0	0	0.4528301886792453	0.9230769230769231	0.47058823529411764	0.6233766233766235	24	2	0	27
9	104.16.123.96	Europe_countries_5	1	20.0	0	0.4528301886792453	0.9230769230769231	0.47058823529411764	0.6233766233766235	24	2	0	27
10	104.16.123.96	Europe_countries_5	1	30.0	0	0.4528301886792453	0.9230769230769231	0.47058823529411764	0.6233766233766235	24	2	0	27
