	target	probes_filename	alpha	threshold	noise	accuracy	precision	recall	f1	TP	FP	TN	FN
24	192.58.128.30	North-Central_100	0.0	-1	0	0.10416666666666667	0.3125	0.13513513513513514	0.18867924528301885	5	11	0	32
32	192.58.128.30	North-Central_100	0.1	-1	0	0.20930232558139536	0.6	0.24324324324324326	0.34615384615384615	9	6	0	28
13	192.58.128.30	North-Central_100	0.2	-1	0	0.21428571428571427	0.6428571428571429	0.24324324324324326	0.35294117647058826	9	5	0	28
15	192.58.128.30	North-Central_100	0.3	-1	0	0.23809523809523808	0.6666666666666666	0.2702702702702703	0.3846153846153846	10	5	0	27
38	192.58.128.30	North-Central_100	0.4	-1	0	0.24390243902439024	0.7142857142857143	0.2702702702702703	0.39215686274509803	10	4	0	27
22	192.58.128.30	North-Central_100	0.5	-1	0	0.28205128205128205	0.8461538461538461	0.2972972972972973	0.44000000000000006	11	2	0	26
17	192.58.128.30	North-Central_100	0.6	-1	0	0.28205128205128205	0.8461538461538461	0.2972972972972973	0.44000000000000006	11	2	0	26
28	192.58.128.30	North-Central_100	0.7	-1	0	0.28205128205128205	0.8461538461538461	0.2972972972972973	0.44000000000000006	11	2	0	26
5	192.58.128.30	North-Central_100	0.8	-1	0	0.28205128205128205	0.8461538461538461	0.2972972972972973	0.44000000000000006	11	2	0	26
29	192.58.128.30	North-Central_100	0.9	-1	0	0.28205128205128205	0.8461538461538461	0.2972972972972973	0.44000000000000006	11	2	0	26
39	192.58.128.30	North-Central_100	1.0	-1	0	0.275	0.7857142857142857	0.2972972972972973	0.43137254901960786	11	3	0	26
43	192.58.128.30	North-Central_1000	0.0	-1	0	0.4772727272727273	0.7	0.6	0.6461538461538462	21	9	0	14
0	192.58.128.30	North-Central_1000	0.1	-1	0	0.5	0.7096774193548387	0.6285714285714286	0.6666666666666666	22	9	0	13
35	192.58.128.30	North-Central_1000	0.2	-1	0	0.5714285714285714	0.7741935483870968	0.6857142857142857	0.7272727272727272	24	7	0	11
2	192.58.128.30	North-Central_1000	0.3	-1	0	0.5853658536585366	0.8	0.6857142857142857	0.7384615384615385	24	6	0	11
8	192.58.128.30	North-Central_1000	0.4	-1	0	0.5853658536585366	0.8	0.6857142857142857	0.7384615384615385	24	6	0	11
3	192.58.128.30	North-Central_1000	0.5	-1	0	0.6842105263157895	0.896551724137931	0.7428571428571429	0.8125	26	3	0	9
23	192.58.128.30	North-Central_1000	0.6	-1	0	0.7297297297297297	0.9310344827586207	0.7714285714285715	0.8437500000000001	27	2	0	8
14	192.58.128.30	North-Central_1000	0.7	-1	0	0.7297297297297297	0.9310344827586207	0.7714285714285715	0.8437500000000001	27	2	0	8
25	192.58.128.30	North-Central_1000	0.8	-1	0	0.7297297297297297	0.9310344827586207	0.7714285714285715	0.8437500000000001	27	2	0	8
27	192.58.128.30	North-Central_1000	0.9	-1	0	0.7297297297297297	0.9310344827586207	0.7714285714285715	0.8437500000000001	27	2	0	8
33	192.58.128.30	North-Central_1000	1.0	-1	0	0.7368421052631579	0.9032258064516129	0.8	0.8484848484848486	28	3	0	7
30	192.58.128.30	North-Central_300	0.0	-1	0	0.30434782608695654	0.5833333333333334	0.3888888888888889	0.4666666666666666	14	10	0	22
4	192.58.128.30	North-Central_300	0.1	-1	0	0.3409090909090909	0.6521739130434783	0.4166666666666667	0.5084745762711865	15	8	0	21
19	192.58.128.30	North-Central_300	0.2	-1	0	0.37209302325581395	0.6956521739130435	0.4444444444444444	0.5423728813559322	16	7	0	20
16	192.58.128.30	North-Central_300	0.3	-1	0	0.38095238095238093	0.7272727272727273	0.4444444444444444	0.5517241379310345	16	6	0	20
40	192.58.128.30	North-Central_300	0.4	-1	0	0.4146341463414634	0.7727272727272727	0.4722222222222222	0.5862068965517242	17	5	0	19
6	192.58.128.30	North-Central_300	0.5	-1	0	0.4146341463414634	0.7727272727272727	0.4722222222222222	0.5862068965517242	17	5	0	19
31	192.58.128.30	North-Central_300	0.6	-1	0	0.4146341463414634	0.7727272727272727	0.4722222222222222	0.5862068965517242	17	5	0	19
34	192.58.128.30	North-Central_300	0.7	-1	0	0.48717948717948717	0.8636363636363636	0.5277777777777778	0.6551724137931034	19	3	0	17
18	192.58.128.30	North-Central_300	0.8	-1	0	0.48717948717948717	0.8636363636363636	0.5277777777777778	0.6551724137931034	19	3	0	17
10	192.58.128.30	North-Central_300	0.9	-1	0	0.48717948717948717	0.8636363636363636	0.5277777777777778	0.6551724137931034	19	3	0	17
41	192.58.128.30	North-Central_300	1.0	-1	0	0.48717948717948717	0.8636363636363636	0.5277777777777778	0.6551724137931034	19	3	0	17
1	192.58.128.30	North-Central_500	0.0	-1	0	0.4186046511627907	0.72	0.5	0.5901639344262295	18	7	0	18
7	192.58.128.30	North-Central_500	0.1	-1	0	0.4634146341463415	0.7916666666666666	0.5277777777777778	0.6333333333333333	19	5	0	17
12	192.58.128.30	North-Central_500	0.2	-1	0	0.4634146341463415	0.7916666666666666	0.5277777777777778	0.6333333333333333	19	5	0	17
11	192.58.128.30	North-Central_500	0.3	-1	0	0.4634146341463415	0.7916666666666666	0.5277777777777778	0.6333333333333333	19	5	0	17
37	192.58.128.30	North-Central_500	0.4	-1	0	0.4634146341463415	0.7916666666666666	0.5277777777777778	0.6333333333333333	19	5	0	17
42	192.58.128.30	North-Central_500	0.5	-1	0	0.475	0.8260869565217391	0.5277777777777778	0.6440677966101694	19	4	0	17
36	192.58.128.30	North-Central_500	0.6	-1	0	0.5128205128205128	0.8695652173913043	0.5555555555555556	0.6779661016949152	20	3	0	16
20	192.58.128.30	North-Central_500	0.7	-1	0	0.5128205128205128	0.8695652173913043	0.5555555555555556	0.6779661016949152	20	3	0	16
9	192.58.128.30	North-Central_500	0.8	-1	0	0.5128205128205128	0.8695652173913043	0.5555555555555556	0.6779661016949152	20	3	0	16
26	192.58.128.30	North-Central_500	0.9	-1	0	0.5128205128205128	0.8695652173913043	0.5555555555555556	0.6779661016949152	20	3	0	16
21	192.58.128.30	North-Central_500	1.0	-1	0	0.4878048780487805	0.8	0.5555555555555556	0.6557377049180328	20	5	0	16
