	target	probes_filename	alpha	threshold	noise	accuracy	precision	recall	f1	TP	FP	TN	FN
5	104.16.123.96	North-Central_100	0.0	-1	0	0.3103448275862069	0.72	0.35294117647058826	0.4736842105263158	18	7	0	33
20	104.16.123.96	North-Central_100	0.1	-1	0	0.3508771929824561	0.7692307692307693	0.39215686274509803	0.5194805194805195	20	6	0	31
38	104.16.123.96	North-Central_100	0.2	-1	0	0.3508771929824561	0.7692307692307693	0.39215686274509803	0.5194805194805195	20	6	0	31
3	104.16.123.96	North-Central_100	0.3	-1	0	0.3275862068965517	0.7307692307692307	0.37254901960784315	0.49350649350649345	19	7	0	32
13	104.16.123.96	North-Central_100	0.4	-1	0	0.3333333333333333	0.76	0.37254901960784315	0.5	19	6	0	32
17	104.16.123.96	North-Central_100	0.5	-1	0	0.36363636363636365	0.8333333333333334	0.39215686274509803	0.5333333333333333	20	4	0	31
1	104.16.123.96	North-Central_100	0.6	-1	0	0.37735849056603776	0.9090909090909091	0.39215686274509803	0.547945205479452	20	2	0	31
40	104.16.123.96	North-Central_100	0.7	-1	0	0.37735849056603776	0.9090909090909091	0.39215686274509803	0.547945205479452	20	2	0	31
26	104.16.123.96	North-Central_100	0.8	-1	0	0.37735849056603776	0.9090909090909091	0.39215686274509803	0.547945205479452	20	2	0	31
12	104.16.123.96	North-Central_100	0.9	-1	0	0.37735849056603776	0.9090909090909091	0.39215686274509803	0.547945205479452	20	2	0	31
4	104.16.123.96	North-Central_100	1.0	-1	0	0.35714285714285715	0.8	0.39215686274509803	0.5263157894736842	20	5	0	31
15	104.16.123.96	North-Central_1000	0.0	-1	0	0.463768115942029	0.6153846153846154	0.6530612244897959	0.6336633663366337	32	20	0	17
31	104.16.123.96	North-Central_1000	0.1	-1	0	0.5147058823529411	0.6481481481481481	0.7142857142857143	0.6796116504854369	35	19	0	14
35	104.16.123.96	North-Central_1000	0.2	-1	0	0.546875	0.7	0.7142857142857143	0.7070707070707072	35	15	0	14
24	104.16.123.96	North-Central_1000	0.3	-1	0	0.546875	0.7	0.7142857142857143	0.7070707070707072	35	15	0	14
28	104.16.123.96	North-Central_1000	0.4	-1	0	0.5555555555555556	0.7142857142857143	0.7142857142857143	0.7142857142857143	35	14	0	14
9	104.16.123.96	North-Central_1000	0.5	-1	0	0.546875	0.7	0.7142857142857143	0.7070707070707072	35	15	0	14
36	104.16.123.96	North-Central_1000	0.6	-1	0	0.546875	0.7	0.7142857142857143	0.7070707070707072	35	15	0	14
37	104.16.123.96	North-Central_1000	0.7	-1	0	0.5714285714285714	0.72	0.7346938775510204	0.7272727272727272	36	14	0	13
19	104.16.123.96	North-Central_1000	0.8	-1	0	0.5714285714285714	0.72	0.7346938775510204	0.7272727272727272	36	14	0	13
7	104.16.123.96	North-Central_1000	0.9	-1	0	0.5714285714285714	0.72	0.7346938775510204	0.7272727272727272	36	14	0	13
16	104.16.123.96	North-Central_1000	1.0	-1	0	0.5625	0.7058823529411765	0.7346938775510204	0.7200000000000001	36	15	0	13
42	104.16.123.96	North-Central_300	0.0	-1	0	0.4426229508196721	0.7105263157894737	0.54	0.6136363636363636	27	11	0	23
39	104.16.123.96	North-Central_300	0.1	-1	0	0.5454545454545454	0.8823529411764706	0.5882352941176471	0.7058823529411764	30	4	0	21
18	104.16.123.96	North-Central_300	0.2	-1	0	0.5555555555555556	0.9090909090909091	0.5882352941176471	0.7142857142857143	30	3	0	21
23	104.16.123.96	North-Central_300	0.3	-1	0	0.5272727272727272	0.8787878787878788	0.5686274509803921	0.6904761904761905	29	4	0	22
10	104.16.123.96	North-Central_300	0.4	-1	0	0.509090909090909	0.875	0.5490196078431373	0.674698795180723	28	4	0	23
29	104.16.123.96	North-Central_300	0.5	-1	0	0.5272727272727272	0.8787878787878788	0.5686274509803921	0.6904761904761905	29	4	0	22
34	104.16.123.96	North-Central_300	0.6	-1	0	0.5178571428571429	0.8529411764705882	0.5686274509803921	0.6823529411764706	29	5	0	22
22	104.16.123.96	North-Central_300	0.7	-1	0	0.5178571428571429	0.8529411764705882	0.5686274509803921	0.6823529411764706	29	5	0	22
21	104.16.123.96	North-Central_300	0.8	-1	0	0.5178571428571429	0.8529411764705882	0.5686274509803921	0.6823529411764706	29	5	0	22
0	104.16.123.96	North-Central_300	0.9	-1	0	0.5178571428571429	0.8529411764705882	0.5686274509803921	0.6823529411764706	29	5	0	22
27	104.16.123.96	North-Central_300	1.0	-1	0	0.4745762711864407	0.7777777777777778	0.5490196078431373	0.6436781609195402	28	8	0	23
11	104.16.123.96	North-Central_500	0.0	-1	0	0.3787878787878788	0.625	0.49019607843137253	0.5494505494505494	25	15	0	26
25	104.16.123.96	North-Central_500	0.1	-1	0	0.42424242424242425	0.6511627906976745	0.5490196078431373	0.5957446808510639	28	15	0	23
33	104.16.123.96	North-Central_500	0.2	-1	0	0.5166666666666667	0.775	0.6078431372549019	0.6813186813186813	31	9	0	20
6	104.16.123.96	North-Central_500	0.3	-1	0	0.5517241379310345	0.8205128205128205	0.6274509803921569	0.711111111111111	32	7	0	19
2	104.16.123.96	North-Central_500	0.4	-1	0	0.5517241379310345	0.8205128205128205	0.6274509803921569	0.711111111111111	32	7	0	19
43	104.16.123.96	North-Central_500	0.5	-1	0	0.5517241379310345	0.8205128205128205	0.6274509803921569	0.711111111111111	32	7	0	19
41	104.16.123.96	North-Central_500	0.6	-1	0	0.5517241379310345	0.8205128205128205	0.6274509803921569	0.711111111111111	32	7	0	19
8	104.16.123.96	North-Central_500	0.7	-1	0	0.5517241379310345	0.8205128205128205	0.6274509803921569	0.711111111111111	32	7	0	19
30	104.16.123.96	North-Central_500	0.8	-1	0	0.5517241379310345	0.8205128205128205	0.6274509803921569	0.711111111111111	32	7	0	19
32	104.16.123.96	North-Central_500	0.9	-1	0	0.5517241379310345	0.8205128205128205	0.6274509803921569	0.711111111111111	32	7	0	19
14	104.16.123.96	North-Central_500	1.0	-1	0	0.5517241379310345	0.8205128205128205	0.6274509803921569	0.711111111111111	32	7	0	19
