	target	probes_filename	alpha	threshold	noise	accuracy	precision	recall	f1	TP	FP	TN	FN
19	193.0.14.129	North-Central_100	1	-1.0	0	0.3	0.9230769230769231	0.3076923076923077	0.4615384615384615	12	1	0	27
13	193.0.14.129	North-Central_100	1	1.0	0	0.05128205128205128	1.0	0.05128205128205128	0.09756097560975609	2	0	0	37
15	193.0.14.129	North-Central_100	1	5.0	0	0.225	0.9	0.23076923076923078	0.3673469387755102	9	1	0	30
17	193.0.14.129	North-Central_100	1	10.0	0	0.2564102564102564	1.0	0.2564102564102564	0.4081632653061224	10	0	0	29
12	193.0.14.129	North-Central_100	1	20.0	0	0.3	0.9230769230769231	0.3076923076923077	0.4615384615384615	12	1	0	27
7	193.0.14.129	North-Central_100	1	30.0	0	0.3	0.9230769230769231	0.3076923076923077	0.4615384615384615	12	1	0	27
0	193.0.14.129	North-Central_1000	1	-1.0	0	0.5416666666666666	0.7222222222222222	0.6842105263157895	0.7027027027027027	26	10	0	12
23	193.0.14.129	North-Central_1000	1	0.5	0	0.10256410256410256	1.0	0.10256410256410256	0.18604651162790695	4	0	0	35
14	193.0.14.129	North-Central_1000	1	1.0	0	0.358974358974359	1.0	0.358974358974359	0.5283018867924528	14	0	0	25
5	193.0.14.129	North-Central_1000	1	5.0	0	0.6	0.9230769230769231	0.631578947368421	0.7499999999999999	24	2	0	14
18	193.0.14.129	North-Central_1000	1	10.0	0	0.5777777777777777	0.7878787878787878	0.6842105263157895	0.732394366197183	26	7	0	12
1	193.0.14.129	North-Central_1000	1	20.0	0	0.5416666666666666	0.7222222222222222	0.6842105263157895	0.7027027027027027	26	10	0	12
4	193.0.14.129	North-Central_1000	1	30.0	0	0.5416666666666666	0.7222222222222222	0.6842105263157895	0.7027027027027027	26	10	0	12
21	193.0.14.129	North-Central_300	1	-1.0	0	0.4523809523809524	0.8636363636363636	0.48717948717948717	0.6229508196721312	19	3	0	20
10	193.0.14.129	North-Central_300	1	1.0	0	0.10256410256410256	1.0	0.10256410256410256	0.18604651162790695	4	0	0	35
22	193.0.14.129	North-Central_300	1	5.0	0	0.325	0.9285714285714286	0.3333333333333333	0.4905660377358491	13	1	0	26
20	193.0.14.129	North-Central_300	1	10.0	0	0.425	0.9444444444444444	0.4358974358974359	0.5964912280701755	17	1	0	22
2	193.0.14.129	North-Central_300	1	20.0	0	0.4523809523809524	0.8636363636363636	0.48717948717948717	0.6229508196721312	19	3	0	20
24	193.0.14.129	North-Central_300	1	30.0	0	0.4523809523809524	0.8636363636363636	0.48717948717948717	0.6229508196721312	19	3	0	20
9	193.0.14.129	North-Central_500	1	-1.0	0	0.5	0.7666666666666667	0.5897435897435898	0.6666666666666667	23	7	0	16
11	193.0.14.129	North-Central_500	1	1.0	0	0.15384615384615385	1.0	0.15384615384615385	0.2666666666666667	6	0	0	33
3	193.0.14.129	North-Central_500	1	5.0	0	0.4878048780487805	0.9090909090909091	0.5128205128205128	0.6557377049180326	20	2	0	19
16	193.0.14.129	North-Central_500	1	10.0	0	0.5111111111111111	0.7931034482758621	0.5897435897435898	0.676470588235294	23	6	0	16
6	193.0.14.129	North-Central_500	1	20.0	0	0.5	0.7666666666666667	0.5897435897435898	0.6666666666666667	23	7	0	16
8	193.0.14.129	North-Central_500	1	30.0	0	0.5	0.7666666666666667	0.5897435897435898	0.6666666666666667	23	7	0	16
