	target	probes_filename	alpha	threshold	noise	accuracy	precision	recall	f1	TP	FP	TN	FN
12	192.203.230.10	North-Central_100	1	-1.0	0	0.2909090909090909	0.8888888888888888	0.3018867924528302	0.45070422535211263	16	2	0	37
3	192.203.230.10	North-Central_100	1	5.0	0	0.2830188679245283	1.0	0.2830188679245283	0.4411764705882353	15	0	0	38
6	192.203.230.10	North-Central_100	1	10.0	0	0.2727272727272727	0.8823529411764706	0.2830188679245283	0.4285714285714286	15	2	0	38
4	192.203.230.10	North-Central_100	1	20.0	0	0.2909090909090909	0.8888888888888888	0.3018867924528302	0.45070422535211263	16	2	0	37
0	192.203.230.10	North-Central_100	1	30.0	0	0.2909090909090909	0.8888888888888888	0.3018867924528302	0.45070422535211263	16	2	0	37
17	192.203.230.10	North-Central_1000	1	-1.0	0	0.6785714285714286	0.9047619047619048	0.7307692307692307	0.8085106382978723	38	4	0	14
20	192.203.230.10	North-Central_1000	1	0.5	0	0.09259259259259259	1.0	0.09259259259259259	0.1694915254237288	5	0	0	49
18	192.203.230.10	North-Central_1000	1	1.0	0	0.33962264150943394	0.9473684210526315	0.34615384615384615	0.5070422535211268	18	1	0	34
5	192.203.230.10	North-Central_1000	1	5.0	0	0.6727272727272727	0.925	0.7115384615384616	0.8043478260869567	37	3	0	15
1	192.203.230.10	North-Central_1000	1	10.0	0	0.6909090909090909	0.926829268292683	0.7307692307692307	0.8172043010752689	38	3	0	14
19	192.203.230.10	North-Central_1000	1	20.0	0	0.6785714285714286	0.9047619047619048	0.7307692307692307	0.8085106382978723	38	4	0	14
10	192.203.230.10	North-Central_1000	1	30.0	0	0.6785714285714286	0.9047619047619048	0.7307692307692307	0.8085106382978723	38	4	0	14
8	192.203.230.10	North-Central_300	1	-1.0	0	0.5769230769230769	0.967741935483871	0.5882352941176471	0.7317073170731707	30	1	0	21
22	192.203.230.10	North-Central_300	1	1.0	0	0.1568627450980392	1.0	0.1568627450980392	0.2711864406779661	8	0	0	43
16	192.203.230.10	North-Central_300	1	5.0	0	0.5384615384615384	0.9655172413793104	0.5490196078431373	0.7000000000000002	28	1	0	23
14	192.203.230.10	North-Central_300	1	10.0	0	0.5769230769230769	0.967741935483871	0.5882352941176471	0.7317073170731707	30	1	0	21
21	192.203.230.10	North-Central_300	1	20.0	0	0.5769230769230769	0.967741935483871	0.5882352941176471	0.7317073170731707	30	1	0	21
13	192.203.230.10	North-Central_300	1	30.0	0	0.5769230769230769	0.967741935483871	0.5882352941176471	0.7317073170731707	30	1	0	21
2	192.203.230.10	North-Central_500	1	-1.0	0	0.6296296296296297	0.9714285714285714	0.6415094339622641	0.7727272727272727	34	1	0	19
11	192.203.230.10	North-Central_500	1	1.0	0	0.12962962962962962	0.875	0.1320754716981132	0.22950819672131148	7	1	0	46
23	192.203.230.10	North-Central_500	1	5.0	0	0.5925925925925926	0.9696969696969697	0.6037735849056604	0.7441860465116279	32	1	0	21
15	192.203.230.10	North-Central_500	1	10.0	0	0.6296296296296297	0.9714285714285714	0.6415094339622641	0.7727272727272727	34	1	0	19
9	192.203.230.10	North-Central_500	1	20.0	0	0.6296296296296297	0.9714285714285714	0.6415094339622641	0.7727272727272727	34	1	0	19
7	192.203.230.10	North-Central_500	1	30.0	0	0.6296296296296297	0.9714285714285714	0.6415094339622641	0.7727272727272727	34	1	0	19
