	target	probes_filename	alpha	threshold	noise	accuracy	precision	recall	f1	TP	FP	TN	FN
3	104.16.123.96	Europe_countries_10	0.0	-1	0	0.4067796610169492	0.7058823529411765	0.4897959183673469	0.5783132530120482	24	10	0	25
0	104.16.123.96	Europe_countries_10	0.1	-1	0	0.43859649122807015	0.7575757575757576	0.5102040816326531	0.6097560975609756	25	8	0	24
25	104.16.123.96	Europe_countries_10	0.2	-1	0	0.43103448275862066	0.7575757575757576	0.5	0.6024096385542169	25	8	0	25
18	104.16.123.96	Europe_countries_10	0.3	-1	0	0.45614035087719296	0.7878787878787878	0.52	0.6265060240963856	26	7	0	24
22	104.16.123.96	Europe_countries_10	0.4	-1	0	0.4909090909090909	0.84375	0.54	0.6585365853658537	27	5	0	23
13	104.16.123.96	Europe_countries_10	0.5	-1	0	0.5882352941176471	0.967741935483871	0.6	0.7407407407407407	30	1	0	20
7	104.16.123.96	Europe_countries_10	0.6	-1	0	0.5882352941176471	0.967741935483871	0.6	0.7407407407407407	30	1	0	20
26	104.16.123.96	Europe_countries_10	0.7	-1	0	0.5882352941176471	0.967741935483871	0.6	0.7407407407407407	30	1	0	20
14	104.16.123.96	Europe_countries_10	0.8	-1	0	0.5882352941176471	0.967741935483871	0.6	0.7407407407407407	30	1	0	20
32	104.16.123.96	Europe_countries_10	0.9	-1	0	0.5882352941176471	0.967741935483871	0.6	0.7407407407407407	30	1	0	20
17	104.16.123.96	Europe_countries_10	1.0	-1	0	0.5882352941176471	0.967741935483871	0.6	0.7407407407407407	30	1	0	20
19	104.16.123.96	Europe_countries_15	0.0	-1	0	0.4126984126984127	0.65	0.5306122448979592	0.5842696629213483	26	14	0	23
28	104.16.123.96	Europe_countries_15	0.1	-1	0	0.45901639344262296	0.7	0.5714285714285714	0.6292134831460674	28	12	0	21
23	104.16.123.96	Europe_countries_15	0.2	-1	0	0.5172413793103449	0.7692307692307693	0.6122448979591837	0.6818181818181818	30	9	0	19
2	104.16.123.96	Europe_countries_15	0.3	-1	0	0.5263157894736842	0.7894736842105263	0.6122448979591837	0.6896551724137931	30	8	0	19
24	104.16.123.96	Europe_countries_15	0.4	-1	0	0.5636363636363636	0.8378378378378378	0.6326530612244898	0.7209302325581396	31	6	0	18
9	104.16.123.96	Europe_countries_15	0.5	-1	0	0.5636363636363636	0.8378378378378378	0.6326530612244898	0.7209302325581396	31	6	0	18
12	104.16.123.96	Europe_countries_15	0.6	-1	0	0.5636363636363636	0.8378378378378378	0.6326530612244898	0.7209302325581396	31	6	0	18
30	104.16.123.96	Europe_countries_15	0.7	-1	0	0.5636363636363636	0.8378378378378378	0.6326530612244898	0.7209302325581396	31	6	0	18
10	104.16.123.96	Europe_countries_15	0.8	-1	0	0.5636363636363636	0.8378378378378378	0.6326530612244898	0.7209302325581396	31	6	0	18
20	104.16.123.96	Europe_countries_15	0.9	-1	0	0.5925925925925926	0.8648648648648649	0.6530612244897959	0.7441860465116279	32	5	0	17
6	104.16.123.96	Europe_countries_15	1.0	-1	0	0.6037735849056604	0.8888888888888888	0.6530612244897959	0.7529411764705882	32	4	0	17
31	104.16.123.96	Europe_countries_5	0.0	-1	0	0.3220338983050847	0.6785714285714286	0.38	0.48717948717948717	19	9	0	31
11	104.16.123.96	Europe_countries_5	0.1	-1	0	0.39285714285714285	0.8148148148148148	0.43137254901960786	0.5641025641025642	22	5	0	29
1	104.16.123.96	Europe_countries_5	0.2	-1	0	0.42592592592592593	0.8846153846153846	0.45098039215686275	0.5974025974025974	23	3	0	28
27	104.16.123.96	Europe_countries_5	0.3	-1	0	0.4716981132075472	0.9259259259259259	0.49019607843137253	0.6410256410256411	25	2	0	26
5	104.16.123.96	Europe_countries_5	0.4	-1	0	0.4716981132075472	0.9259259259259259	0.49019607843137253	0.6410256410256411	25	2	0	26
16	104.16.123.96	Europe_countries_5	0.5	-1	0	0.4444444444444444	0.8888888888888888	0.47058823529411764	0.6153846153846153	24	3	0	27
8	104.16.123.96	Europe_countries_5	0.6	-1	0	0.4444444444444444	0.8888888888888888	0.47058823529411764	0.6153846153846153	24	3	0	27
4	104.16.123.96	Europe_countries_5	0.7	-1	0	0.4444444444444444	0.8888888888888888	0.47058823529411764	0.6153846153846153	24	3	0	27
29	104.16.123.96	Europe_countries_5	0.8	-1	0	0.4444444444444444	0.8888888888888888	0.47058823529411764	0.6153846153846153	24	3	0	27
15	104.16.123.96	Europe_countries_5	0.9	-1	0	0.4444444444444444	0.8888888888888888	0.47058823529411764	0.6153846153846153	24	3	0	27
21	104.16.123.96	Europe_countries_5	1.0	-1	0	0.4444444444444444	0.8888888888888888	0.47058823529411764	0.6153846153846153	24	3	0	27
