	target	probes_filename	alpha	threshold	noise	accuracy	precision	recall	f1	TP	FP	TN	FN
20	104.16.123.96	North-Central_100	1	-1.0	0	0.3269230769230769	0.9444444444444444	0.3333333333333333	0.49275362318840576	17	1	0	34
11	104.16.123.96	North-Central_100	1	5.0	0	0.28846153846153844	0.9375	0.29411764705882354	0.44776119402985076	15	1	0	36
19	104.16.123.96	North-Central_100	1	10.0	0	0.3269230769230769	0.9444444444444444	0.3333333333333333	0.49275362318840576	17	1	0	34
12	104.16.123.96	North-Central_100	1	20.0	0	0.3269230769230769	0.9444444444444444	0.3333333333333333	0.49275362318840576	17	1	0	34
1	104.16.123.96	North-Central_100	1	30.0	0	0.3269230769230769	0.9444444444444444	0.3333333333333333	0.49275362318840576	17	1	0	34
18	104.16.123.96	North-Central_1000	1	-1.0	0	0.64	0.9696969696969697	0.6530612244897959	0.7804878048780488	32	1	0	17
10	104.16.123.96	North-Central_1000	1	0.5	0	0.058823529411764705	1.0	0.058823529411764705	0.1111111111111111	3	0	0	48
13	104.16.123.96	North-Central_1000	1	1.0	0	0.26	1.0	0.26	0.41269841269841273	13	0	0	37
21	104.16.123.96	North-Central_1000	1	5.0	0	0.62	0.96875	0.6326530612244898	0.7654320987654322	31	1	0	18
7	104.16.123.96	North-Central_1000	1	10.0	0	0.64	0.9696969696969697	0.6530612244897959	0.7804878048780488	32	1	0	17
4	104.16.123.96	North-Central_1000	1	20.0	0	0.64	0.9696969696969697	0.6530612244897959	0.7804878048780488	32	1	0	17
22	104.16.123.96	North-Central_1000	1	30.0	0	0.64	0.9696969696969697	0.6530612244897959	0.7804878048780488	32	1	0	17
23	104.16.123.96	North-Central_300	1	-1.0	0	0.49019607843137253	1.0	0.49019607843137253	0.6578947368421052	25	0	0	26
6	104.16.123.96	North-Central_300	1	1.0	0	0.0784313725490196	1.0	0.0784313725490196	0.14545454545454545	4	0	0	47
15	104.16.123.96	North-Central_300	1	5.0	0	0.45098039215686275	1.0	0.45098039215686275	0.6216216216216216	23	0	0	28
8	104.16.123.96	North-Central_300	1	10.0	0	0.49019607843137253	1.0	0.49019607843137253	0.6578947368421052	25	0	0	26
14	104.16.123.96	North-Central_300	1	20.0	0	0.49019607843137253	1.0	0.49019607843137253	0.6578947368421052	25	0	0	26
9	104.16.123.96	North-Central_300	1	30.0	0	0.49019607843137253	1.0	0.49019607843137253	0.6578947368421052	25	0	0	26
2	104.16.123.96	North-Central_500	1	-1.0	0	0.5	0.9	0.5294117647058824	0.6666666666666667	27	3	0	24
3	104.16.123.96	North-Central_500	1	1.0	0	0.19607843137254902	1.0	0.19607843137254902	0.3278688524590164	10	0	0	41
17	104.16.123.96	North-Central_500	1	5.0	0	0.5192307692307693	0.9642857142857143	0.5294117647058824	0.6835443037974683	27	1	0	24
5	104.16.123.96	North-Central_500	1	10.0	0	0.5	0.9	0.5294117647058824	0.6666666666666667	27	3	0	24
0	104.16.123.96	North-Central_500	1	20.0	0	0.5	0.9	0.5294117647058824	0.6666666666666667	27	3	0	24
16	104.16.123.96	North-Central_500	1	30.0	0	0.5	0.9	0.5294117647058824	0.6666666666666667	27	3	0	24
