	target	probes_filename	alpha	threshold	noise	accuracy	precision	recall	f1	TP	FP	TN	FN
30	198.41.0.4	North-Central-section_1	0.0	-1	0	0.07142857142857142	0.1111111111111111	0.16666666666666666	0.13333333333333333	1	8	0	5
1	198.41.0.4	North-Central-section_1	0.1	-1	0	0.16666666666666666	0.25	0.3333333333333333	0.28571428571428575	2	6	0	4
23	198.41.0.4	North-Central-section_1	0.2	-1	0	0.15384615384615385	0.2222222222222222	0.3333333333333333	0.26666666666666666	2	7	0	4
16	198.41.0.4	North-Central-section_1	0.3	-1	0	0.25	0.3333333333333333	0.5	0.4	3	6	0	3
26	198.41.0.4	North-Central-section_1	0.4	-1	0	0.25	0.3333333333333333	0.5	0.4	3	6	0	3
27	198.41.0.4	North-Central-section_1	0.5	-1	0	0.25	0.3333333333333333	0.5	0.4	3	6	0	3
25	198.41.0.4	North-Central-section_1	0.6	-1	0	0.36363636363636365	0.4444444444444444	0.6666666666666666	0.5333333333333333	4	5	0	2
21	198.41.0.4	North-Central-section_1	0.7	-1	0	0.36363636363636365	0.4444444444444444	0.6666666666666666	0.5333333333333333	4	5	0	2
15	198.41.0.4	North-Central-section_1	0.8	-1	0	0.36363636363636365	0.4444444444444444	0.6666666666666666	0.5333333333333333	4	5	0	2
12	198.41.0.4	North-Central-section_1	0.9	-1	0	0.36363636363636365	0.4444444444444444	0.6666666666666666	0.5333333333333333	4	5	0	2
28	198.41.0.4	North-Central-section_1	1.0	-1	0	0.36363636363636365	0.4444444444444444	0.6666666666666666	0.5333333333333333	4	5	0	2
20	198.41.0.4	North-Central-section_1.5	0.0	-1	0	0.0	0.0	0.0	0.0	0	6	0	6
22	198.41.0.4	North-Central-section_1.5	0.1	-1	0	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	2	4	0	4
7	198.41.0.4	North-Central-section_1.5	0.2	-1	0	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	2	4	0	4
19	198.41.0.4	North-Central-section_1.5	0.3	-1	0	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	2	4	0	4
24	198.41.0.4	North-Central-section_1.5	0.4	-1	0	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	2	4	0	4
31	198.41.0.4	North-Central-section_1.5	0.5	-1	0	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	2	4	0	4
11	198.41.0.4	North-Central-section_1.5	0.6	-1	0	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	2	4	0	4
2	198.41.0.4	North-Central-section_1.5	0.7	-1	0	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	2	4	0	4
6	198.41.0.4	North-Central-section_1.5	0.8	-1	0	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	2	4	0	4
3	198.41.0.4	North-Central-section_1.5	0.9	-1	0	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	2	4	0	4
8	198.41.0.4	North-Central-section_1.5	1.0	-1	0	0.2	0.3333333333333333	0.3333333333333333	0.3333333333333333	2	4	0	4
10	198.41.0.4	North-Central-section_2	0.0	-1	0	0.16666666666666666	0.25	0.3333333333333333	0.28571428571428575	2	6	0	4
29	198.41.0.4	North-Central-section_2	0.1	-1	0	0.2727272727272727	0.375	0.5	0.42857142857142855	3	5	0	3
0	198.41.0.4	North-Central-section_2	0.2	-1	0	0.25	0.3333333333333333	0.5	0.4	3	6	0	3
5	198.41.0.4	North-Central-section_2	0.3	-1	0	0.18181818181818182	0.2857142857142857	0.3333333333333333	0.30769230769230765	2	5	0	4
9	198.41.0.4	North-Central-section_2	0.4	-1	0	0.18181818181818182	0.2857142857142857	0.3333333333333333	0.30769230769230765	2	5	0	4
13	198.41.0.4	North-Central-section_2	0.5	-1	0	0.18181818181818182	0.2857142857142857	0.3333333333333333	0.30769230769230765	2	5	0	4
17	198.41.0.4	North-Central-section_2	0.6	-1	0	0.18181818181818182	0.2857142857142857	0.3333333333333333	0.30769230769230765	2	5	0	4
4	198.41.0.4	North-Central-section_2	0.7	-1	0	0.18181818181818182	0.2857142857142857	0.3333333333333333	0.30769230769230765	2	5	0	4
14	198.41.0.4	North-Central-section_2	0.8	-1	0	0.18181818181818182	0.2857142857142857	0.3333333333333333	0.30769230769230765	2	5	0	4
32	198.41.0.4	North-Central-section_2	0.9	-1	0	0.18181818181818182	0.2857142857142857	0.3333333333333333	0.30769230769230765	2	5	0	4
18	198.41.0.4	North-Central-section_2	1.0	-1	0	0.18181818181818182	0.2857142857142857	0.3333333333333333	0.30769230769230765	2	5	0	4
