	target	probes_filename	alpha	threshold	noise	accuracy	precision	recall	f1	TP	FP	TN	FN
3	104.16.123.96	Europe_countries_10	0.0	-1	0	0.3	0.6428571428571429	0.36	0.4615384615384615	18	10	0	32
0	104.16.123.96	Europe_countries_10	0.1	-1	0	0.375	0.7777777777777778	0.42	0.5454545454545454	21	6	0	29
25	104.16.123.96	Europe_countries_10	0.2	-1	0	0.39285714285714285	0.8148148148148148	0.43137254901960786	0.5641025641025642	22	5	0	29
18	104.16.123.96	Europe_countries_10	0.3	-1	0	0.4444444444444444	0.8888888888888888	0.47058823529411764	0.6153846153846153	24	3	0	27
22	104.16.123.96	Europe_countries_10	0.4	-1	0	0.4444444444444444	0.8888888888888888	0.47058823529411764	0.6153846153846153	24	3	0	27
13	104.16.123.96	Europe_countries_10	0.5	-1	0	0.4444444444444444	0.8888888888888888	0.47058823529411764	0.6153846153846153	24	3	0	27
7	104.16.123.96	Europe_countries_10	0.6	-1	0	0.4716981132075472	0.9259259259259259	0.49019607843137253	0.6410256410256411	25	2	0	26
26	104.16.123.96	Europe_countries_10	0.7	-1	0	0.5	0.9629629629629629	0.5098039215686274	0.6666666666666666	26	1	0	25
14	104.16.123.96	Europe_countries_10	0.8	-1	0	0.5	0.9629629629629629	0.5098039215686274	0.6666666666666666	26	1	0	25
32	104.16.123.96	Europe_countries_10	0.9	-1	0	0.5	0.9629629629629629	0.5098039215686274	0.6666666666666666	26	1	0	25
17	104.16.123.96	Europe_countries_10	1.0	-1	0	0.5	0.9629629629629629	0.5098039215686274	0.6666666666666666	26	1	0	25
19	104.16.123.96	Europe_countries_15	0.0	-1	0	0.44642857142857145	0.8064516129032258	0.5	0.6172839506172839	25	6	0	25
28	104.16.123.96	Europe_countries_15	0.1	-1	0	0.45454545454545453	0.8333333333333334	0.5	0.625	25	5	0	25
23	104.16.123.96	Europe_countries_15	0.2	-1	0	0.48148148148148145	0.8666666666666667	0.52	0.65	26	4	0	24
2	104.16.123.96	Europe_countries_15	0.3	-1	0	0.5094339622641509	0.9	0.54	0.675	27	3	0	23
24	104.16.123.96	Europe_countries_15	0.4	-1	0	0.5192307692307693	0.9310344827586207	0.54	0.6835443037974683	27	2	0	23
9	104.16.123.96	Europe_countries_15	0.5	-1	0	0.5192307692307693	0.9310344827586207	0.54	0.6835443037974683	27	2	0	23
12	104.16.123.96	Europe_countries_15	0.6	-1	0	0.5192307692307693	0.9310344827586207	0.54	0.6835443037974683	27	2	0	23
30	104.16.123.96	Europe_countries_15	0.7	-1	0	0.5192307692307693	0.9310344827586207	0.54	0.6835443037974683	27	2	0	23
10	104.16.123.96	Europe_countries_15	0.8	-1	0	0.5192307692307693	0.9310344827586207	0.54	0.6835443037974683	27	2	0	23
20	104.16.123.96	Europe_countries_15	0.9	-1	0	0.5192307692307693	0.9310344827586207	0.54	0.6835443037974683	27	2	0	23
6	104.16.123.96	Europe_countries_15	1.0	-1	0	0.5192307692307693	0.9310344827586207	0.54	0.6835443037974683	27	2	0	23
31	104.16.123.96	Europe_countries_5	0.0	-1	0	0.23333333333333334	0.6086956521739131	0.27450980392156865	0.37837837837837845	14	9	0	37
11	104.16.123.96	Europe_countries_5	0.1	-1	0	0.3584905660377358	0.9047619047619048	0.37254901960784315	0.5277777777777779	19	2	0	32
1	104.16.123.96	Europe_countries_5	0.2	-1	0	0.39215686274509803	1.0	0.39215686274509803	0.5633802816901409	20	0	0	31
27	104.16.123.96	Europe_countries_5	0.3	-1	0	0.38461538461538464	0.9523809523809523	0.39215686274509803	0.5555555555555556	20	1	0	31
5	104.16.123.96	Europe_countries_5	0.4	-1	0	0.38461538461538464	0.9523809523809523	0.39215686274509803	0.5555555555555556	20	1	0	31
16	104.16.123.96	Europe_countries_5	0.5	-1	0	0.38461538461538464	0.9523809523809523	0.39215686274509803	0.5555555555555556	20	1	0	31
8	104.16.123.96	Europe_countries_5	0.6	-1	0	0.37254901960784315	1.0	0.37254901960784315	0.5428571428571428	19	0	0	32
4	104.16.123.96	Europe_countries_5	0.7	-1	0	0.39215686274509803	1.0	0.39215686274509803	0.5633802816901409	20	0	0	31
29	104.16.123.96	Europe_countries_5	0.8	-1	0	0.39215686274509803	1.0	0.39215686274509803	0.5633802816901409	20	0	0	31
15	104.16.123.96	Europe_countries_5	0.9	-1	0	0.38461538461538464	0.9523809523809523	0.39215686274509803	0.5555555555555556	20	1	0	31
21	104.16.123.96	Europe_countries_5	1.0	-1	0	0.38461538461538464	0.9523809523809523	0.39215686274509803	0.5555555555555556	20	1	0	31
