	target	probes_filename	alpha	threshold	noise	accuracy	precision	recall	f1	TP	FP	TN	FN
3	104.16.123.96	Europe_countries_10	0.0	-1	0	0.34210526315789475	0.49056603773584906	0.5306122448979592	0.5098039215686275	26	27	0	23
0	104.16.123.96	Europe_countries_10	0.1	-1	0	0.3783783783783784	0.5283018867924528	0.5714285714285714	0.5490196078431372	28	25	0	21
25	104.16.123.96	Europe_countries_10	0.2	-1	0	0.3972602739726027	0.5471698113207547	0.5918367346938775	0.5686274509803921	29	24	0	20
18	104.16.123.96	Europe_countries_10	0.3	-1	0	0.4166666666666667	0.5660377358490566	0.6122448979591837	0.588235294117647	30	23	0	19
22	104.16.123.96	Europe_countries_10	0.4	-1	0	0.4084507042253521	0.5686274509803921	0.5918367346938775	0.58	29	22	0	20
13	104.16.123.96	Europe_countries_10	0.5	-1	0	0.4142857142857143	0.58	0.5918367346938775	0.5858585858585857	29	21	0	20
7	104.16.123.96	Europe_countries_10	0.6	-1	0	0.43478260869565216	0.6	0.6122448979591837	0.6060606060606062	30	20	0	19
26	104.16.123.96	Europe_countries_10	0.7	-1	0	0.43478260869565216	0.6	0.6122448979591837	0.6060606060606062	30	20	0	19
14	104.16.123.96	Europe_countries_10	0.8	-1	0	0.43478260869565216	0.6	0.6122448979591837	0.6060606060606062	30	20	0	19
32	104.16.123.96	Europe_countries_10	0.9	-1	0	0.43478260869565216	0.6	0.6122448979591837	0.6060606060606062	30	20	0	19
17	104.16.123.96	Europe_countries_10	1.0	-1	0	0.4225352112676056	0.5769230769230769	0.6122448979591837	0.594059405940594	30	22	0	19
19	104.16.123.96	Europe_countries_15	0.0	-1	0	0.2857142857142857	0.37142857142857144	0.5531914893617021	0.4444444444444445	26	44	0	21
28	104.16.123.96	Europe_countries_15	0.1	-1	0	0.30337078651685395	0.391304347826087	0.574468085106383	0.4655172413793104	27	42	0	20
23	104.16.123.96	Europe_countries_15	0.2	-1	0	0.3103448275862069	0.40298507462686567	0.574468085106383	0.4736842105263158	27	40	0	20
2	104.16.123.96	Europe_countries_15	0.3	-1	0	0.313953488372093	0.4090909090909091	0.574468085106383	0.47787610619469023	27	39	0	20
24	104.16.123.96	Europe_countries_15	0.4	-1	0	0.313953488372093	0.4090909090909091	0.574468085106383	0.47787610619469023	27	39	0	20
9	104.16.123.96	Europe_countries_15	0.5	-1	0	0.313953488372093	0.4090909090909091	0.574468085106383	0.47787610619469023	27	39	0	20
12	104.16.123.96	Europe_countries_15	0.6	-1	0	0.3493975903614458	0.4461538461538462	0.6170212765957447	0.5178571428571428	29	36	0	18
30	104.16.123.96	Europe_countries_15	0.7	-1	0	0.3333333333333333	0.4307692307692308	0.5957446808510638	0.5	28	37	0	19
10	104.16.123.96	Europe_countries_15	0.8	-1	0	0.3176470588235294	0.4153846153846154	0.574468085106383	0.48214285714285715	27	38	0	20
20	104.16.123.96	Europe_countries_15	0.9	-1	0	0.3176470588235294	0.4153846153846154	0.574468085106383	0.48214285714285715	27	38	0	20
6	104.16.123.96	Europe_countries_15	1.0	-1	0	0.3176470588235294	0.4153846153846154	0.574468085106383	0.48214285714285715	27	38	0	20
31	104.16.123.96	Europe_countries_5	0.0	-1	0	0.2465753424657534	0.43902439024390244	0.36	0.3956043956043956	18	23	0	32
11	104.16.123.96	Europe_countries_5	0.1	-1	0	0.29850746268656714	0.5405405405405406	0.4	0.45977011494252873	20	17	0	30
1	104.16.123.96	Europe_countries_5	0.2	-1	0	0.3181818181818182	0.5675675675675675	0.42	0.4827586206896552	21	16	0	29
27	104.16.123.96	Europe_countries_5	0.3	-1	0	0.3181818181818182	0.5675675675675675	0.42	0.4827586206896552	21	16	0	29
5	104.16.123.96	Europe_countries_5	0.4	-1	0	0.3384615384615385	0.5945945945945946	0.44	0.5057471264367815	22	15	0	28
16	104.16.123.96	Europe_countries_5	0.5	-1	0	0.34375	0.6111111111111112	0.44	0.5116279069767442	22	14	0	28
8	104.16.123.96	Europe_countries_5	0.6	-1	0	0.36507936507936506	0.6388888888888888	0.46	0.5348837209302325	23	13	0	27
4	104.16.123.96	Europe_countries_5	0.7	-1	0	0.36507936507936506	0.6388888888888888	0.46	0.5348837209302325	23	13	0	27
29	104.16.123.96	Europe_countries_5	0.8	-1	0	0.36507936507936506	0.6388888888888888	0.46	0.5348837209302325	23	13	0	27
15	104.16.123.96	Europe_countries_5	0.9	-1	0	0.3709677419354839	0.6571428571428571	0.46	0.5411764705882354	23	12	0	27
21	104.16.123.96	Europe_countries_5	1.0	-1	0	0.3709677419354839	0.6571428571428571	0.46	0.5411764705882354	23	12	0	27
