	target	probes_filename	alpha	threshold	noise	accuracy	precision	recall	f1	TP	FP	TN	FN
26	192.36.148.17	North-Central_100	0.0	-1	0	0.1935483870967742	0.46153846153846156	0.25	0.32432432432432434	6	7	0	18
39	192.36.148.17	North-Central_100	0.1	-1	0	0.22580645161290322	0.5	0.2916666666666667	0.3684210526315789	7	7	0	17
24	192.36.148.17	North-Central_100	0.2	-1	0	0.22580645161290322	0.5	0.2916666666666667	0.3684210526315789	7	7	0	17
27	192.36.148.17	North-Central_100	0.3	-1	0	0.27586206896551724	0.6153846153846154	0.3333333333333333	0.43243243243243246	8	5	0	16
18	192.36.148.17	North-Central_100	0.4	-1	0	0.37037037037037035	0.7692307692307693	0.4166666666666667	0.5405405405405406	10	3	0	14
23	192.36.148.17	North-Central_100	0.5	-1	0	0.37037037037037035	0.7692307692307693	0.4166666666666667	0.5405405405405406	10	3	0	14
28	192.36.148.17	North-Central_100	0.6	-1	0	0.37037037037037035	0.7692307692307693	0.4166666666666667	0.5405405405405406	10	3	0	14
41	192.36.148.17	North-Central_100	0.7	-1	0	0.37037037037037035	0.7692307692307693	0.4166666666666667	0.5405405405405406	10	3	0	14
37	192.36.148.17	North-Central_100	0.8	-1	0	0.37037037037037035	0.7692307692307693	0.4166666666666667	0.5405405405405406	10	3	0	14
1	192.36.148.17	North-Central_100	0.9	-1	0	0.37037037037037035	0.7692307692307693	0.4166666666666667	0.5405405405405406	10	3	0	14
40	192.36.148.17	North-Central_100	1.0	-1	0	0.38461538461538464	0.8333333333333334	0.4166666666666667	0.5555555555555556	10	2	0	14
3	192.36.148.17	North-Central_1000	0.0	-1	0	0.5555555555555556	0.625	0.8333333333333334	0.7142857142857143	20	12	0	4
32	192.36.148.17	North-Central_1000	0.1	-1	0	0.5555555555555556	0.625	0.8333333333333334	0.7142857142857143	20	12	0	4
13	192.36.148.17	North-Central_1000	0.2	-1	0	0.5405405405405406	0.6060606060606061	0.8333333333333334	0.7017543859649124	20	13	0	4
30	192.36.148.17	North-Central_1000	0.3	-1	0	0.5405405405405406	0.6060606060606061	0.8333333333333334	0.7017543859649124	20	13	0	4
4	192.36.148.17	North-Central_1000	0.4	-1	0	0.5405405405405406	0.6060606060606061	0.8333333333333334	0.7017543859649124	20	13	0	4
8	192.36.148.17	North-Central_1000	0.5	-1	0	0.5405405405405406	0.6060606060606061	0.8333333333333334	0.7017543859649124	20	13	0	4
34	192.36.148.17	North-Central_1000	0.6	-1	0	0.5833333333333334	0.6363636363636364	0.875	0.7368421052631579	21	12	0	3
21	192.36.148.17	North-Central_1000	0.7	-1	0	0.5833333333333334	0.6363636363636364	0.875	0.7368421052631579	21	12	0	3
15	192.36.148.17	North-Central_1000	0.8	-1	0	0.5833333333333334	0.6363636363636364	0.875	0.7368421052631579	21	12	0	3
29	192.36.148.17	North-Central_1000	0.9	-1	0	0.5833333333333334	0.6363636363636364	0.875	0.7368421052631579	21	12	0	3
20	192.36.148.17	North-Central_1000	1.0	-1	0	0.5526315789473685	0.6	0.875	0.711864406779661	21	14	0	3
19	192.36.148.17	North-Central_300	0.0	-1	0	0.36363636363636365	0.5454545454545454	0.5217391304347826	0.5333333333333332	12	10	0	11
