	target	probes_filename	alpha	threshold	noise	accuracy	precision	recall	f1	TP	FP	TN	FN
3	104.16.123.96	Europe_countries_10	0.0	-1	0	0.36065573770491804	0.6875	0.43137254901960786	0.5301204819277109	22	10	0	29
0	104.16.123.96	Europe_countries_10	0.1	-1	0	0.42857142857142855	0.8275862068965517	0.47058823529411764	0.6	24	5	0	27
25	104.16.123.96	Europe_countries_10	0.2	-1	0	0.45454545454545453	0.8620689655172413	0.49019607843137253	0.625	25	4	0	26
18	104.16.123.96	Europe_countries_10	0.3	-1	0	0.48148148148148145	0.896551724137931	0.5098039215686274	0.65	26	3	0	25
22	104.16.123.96	Europe_countries_10	0.4	-1	0	0.48148148148148145	0.896551724137931	0.5098039215686274	0.65	26	3	0	25
13	104.16.123.96	Europe_countries_10	0.5	-1	0	0.49056603773584906	0.9285714285714286	0.5098039215686274	0.6582278481012658	26	2	0	25
7	104.16.123.96	Europe_countries_10	0.6	-1	0	0.5094339622641509	0.9310344827586207	0.5294117647058824	0.6749999999999999	27	2	0	24
26	104.16.123.96	Europe_countries_10	0.7	-1	0	0.5094339622641509	0.9310344827586207	0.5294117647058824	0.6749999999999999	27	2	0	24
14	104.16.123.96	Europe_countries_10	0.8	-1	0	0.5094339622641509	0.9310344827586207	0.5294117647058824	0.6749999999999999	27	2	0	24
32	104.16.123.96	Europe_countries_10	0.9	-1	0	0.5094339622641509	0.9310344827586207	0.5294117647058824	0.6749999999999999	27	2	0	24
17	104.16.123.96	Europe_countries_10	1.0	-1	0	0.5	0.9	0.5294117647058824	0.6666666666666667	27	3	0	24
19	104.16.123.96	Europe_countries_15	0.0	-1	0	0.48214285714285715	0.8181818181818182	0.54	0.6506024096385542	27	6	0	23
28	104.16.123.96	Europe_countries_15	0.1	-1	0	0.48148148148148145	0.8666666666666667	0.52	0.65	26	4	0	24
23	104.16.123.96	Europe_countries_15	0.2	-1	0	0.4909090909090909	0.84375	0.54	0.6585365853658537	27	5	0	23
2	104.16.123.96	Europe_countries_15	0.3	-1	0	0.5185185185185185	0.875	0.56	0.6829268292682927	28	4	0	22
24	104.16.123.96	Europe_countries_15	0.4	-1	0	0.509090909090909	0.8484848484848485	0.56	0.6746987951807228	28	5	0	22
9	104.16.123.96	Europe_countries_15	0.5	-1	0	0.509090909090909	0.8484848484848485	0.56	0.6746987951807228	28	5	0	22
12	104.16.123.96	Europe_countries_15	0.6	-1	0	0.509090909090909	0.8484848484848485	0.56	0.6746987951807228	28	5	0	22
30	104.16.123.96	Europe_countries_15	0.7	-1	0	0.509090909090909	0.8484848484848485	0.56	0.6746987951807228	28	5	0	22
10	104.16.123.96	Europe_countries_15	0.8	-1	0	0.509090909090909	0.8484848484848485	0.56	0.6746987951807228	28	5	0	22
20	104.16.123.96	Europe_countries_15	0.9	-1	0	0.509090909090909	0.8484848484848485	0.56	0.6746987951807228	28	5	0	22
6	104.16.123.96	Europe_countries_15	1.0	-1	0	0.5	0.8709677419354839	0.54	0.6666666666666666	27	4	0	23
31	104.16.123.96	Europe_countries_5	0.0	-1	0	0.25396825396825395	0.5714285714285714	0.3137254901960784	0.40506329113924044	16	12	0	35
11	104.16.123.96	Europe_countries_5	0.1	-1	0	0.3157894736842105	0.75	0.35294117647058826	0.48	18	6	0	33
1	104.16.123.96	Europe_countries_5	0.2	-1	0	0.35714285714285715	0.8	0.39215686274509803	0.5263157894736842	20	5	0	31
27	104.16.123.96	Europe_countries_5	0.3	-1	0	0.38181818181818183	0.84	0.4117647058823529	0.5526315789473684	21	4	0	30
5	104.16.123.96	Europe_countries_5	0.4	-1	0	0.4074074074074074	0.88	0.43137254901960786	0.5789473684210527	22	3	0	29
16	104.16.123.96	Europe_countries_5	0.5	-1	0	0.4074074074074074	0.88	0.43137254901960786	0.5789473684210527	22	3	0	29
8	104.16.123.96	Europe_countries_5	0.6	-1	0	0.4074074074074074	0.88	0.43137254901960786	0.5789473684210527	22	3	0	29
4	104.16.123.96	Europe_countries_5	0.7	-1	0	0.4074074074074074	0.88	0.43137254901960786	0.5789473684210527	22	3	0	29
29	104.16.123.96	Europe_countries_5	0.8	-1	0	0.4074074074074074	0.88	0.43137254901960786	0.5789473684210527	22	3	0	29
15	104.16.123.96	Europe_countries_5	0.9	-1	0	0.4074074074074074	0.88	0.43137254901960786	0.5789473684210527	22	3	0	29
21	104.16.123.96	Europe_countries_5	1.0	-1	0	0.39622641509433965	0.9130434782608695	0.4117647058823529	0.5675675675675675	21	2	0	30
